Sample	total_reads	total_tags	total_assigned_tags	cds_exons_total_bases	cds_exons_tag_count	cds_exons_tags_kb	5_utr_exons_total_bases	5_utr_exons_tag_count	5_utr_exons_tags_kb	3_utr_exons_total_bases	3_utr_exons_tag_count	3_utr_exons_tags_kb	introns_total_bases	introns_tag_count	introns_tags_kb	tss_up_1kb_total_bases	tss_up_1kb_tag_count	tss_up_1kb_tags_kb	tss_up_5kb_tags_kb	tss_up_10kb_tags_kb	tes_down_1kb_total_bases	tes_down_1kb_tag_count	tes_down_1kb_tags_kb	tes_down_5kb_tags_kb	tes_down_10kb_tags_kb	other_intergenic_tag_count	cds_exons_tag_pct	5_utr_exons_tag_pct	3_utr_exons_tag_pct	introns_tag_pct	tss_up_1kb_tag_pct	tss_up_5kb_tag_pct	tss_up_10kb_tag_pct	tes_down_1kb_tag_pct	tes_down_5kb_tag_pct	tes_down_10kb_tag_pct	other_intergenic_tag_pct	tss_up_5kb-10kb_total_bases	tss_up_1kb-5kb_total_bases	tss_up_5kb-10kb_tag_count	tss_up_1kb-5kb_tag_count	tes_down_5kb-10kb_total_bases	tes_down_1kb-5kb_total_bases	tes_down_5kb-10kb_tag_count	tes_down_1kb-5kb_tag_count
GSM4486041_read_dist	289	319	300	33774176	229	0.01	6603616	32	0.0	7663686	29	0.0	18075295	3	0.0	18033536	0	0.0	0.0	0.0	14111174	7	0.0	0.0	0.0	19	71.78683385579937	10.031347962382444	9.090909090909092	0.9404388714733543	0.0	0.0	0.0	2.19435736677116	2.19435736677116	2.19435736677116	5.956112852664576	5925848	18791890	0	0	8093075	19493025	0	0
GSM4486042_read_dist	278	311	289	33774176	212	0.01	6603616	42	0.01	7663686	19	0.0	18075295	5	0.0	18033536	0	0.0	0.0	0.0	14111174	10	0.0	0.0	0.0	22	68.16720257234726	13.504823151125404	6.109324758842444	1.607717041800643	0.0	0.0	0.0	3.215434083601286	3.536977491961415	3.536977491961415	7.07395498392283	5925848	18791890	0	0	8093075	19493025	0	1
GSM4486043_read_dist	282	308	290	33774176	218	0.01	6603616	38	0.01	7663686	21	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	7	0.0	0.0	0.0	18	70.77922077922078	12.337662337662337	6.8181818181818175	0.3246753246753247	0.0	0.0	0.0	2.272727272727273	3.896103896103896	3.896103896103896	5.844155844155844	5925848	18791890	0	0	8093075	19493025	0	5
GSM4486044_read_dist	292	319	285	33774176	188	0.01	6603616	45	0.01	7663686	35	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	10	0.0	0.0	0.0	34	58.93416927899686	14.106583072100312	10.9717868338558	0.3134796238244514	0.0	0.0	0.0	3.1347962382445136	5.015673981191222	5.015673981191222	10.658307210031348	5925848	18791890	0	0	8093075	19493025	0	6
GSM4486045_read_dist	266	282	250	33774176	155	0.0	6603616	52	0.01	7663686	29	0.0	18075295	0	0.0	18033536	0	0.0	0.0	0.0	14111174	5	0.0	0.0	0.0	32	54.96453900709219	18.439716312056735	10.28368794326241	0.0	0.0	0.0	0.0	1.773049645390071	4.964539007092199	4.964539007092199	11.347517730496454	5925848	18791890	0	0	8093075	19493025	0	9
GSM4486046_read_dist	233	252	225	33774176	129	0.0	6603616	49	0.01	7663686	24	0.0	18075295	3	0.0	18033536	0	0.0	0.0	0.0	14111174	18	0.0	0.0	0.0	27	51.19047619047619	19.444444444444446	9.523809523809524	1.1904761904761905	0.0	0.0	0.0	7.142857142857142	7.936507936507936	7.936507936507936	10.714285714285714	5925848	18791890	0	0	8093075	19493025	0	2
GSM4486047_read_dist	283	312	292	33774176	227	0.01	6603616	28	0.0	7663686	24	0.0	18075295	5	0.0	18033536	0	0.0	0.0	0.0	14111174	6	0.0	0.0	0.0	20	72.75641025641025	8.974358974358974	7.6923076923076925	1.6025641025641024	0.0	0.0	0.0	1.9230769230769231	2.564102564102564	2.564102564102564	6.41025641025641	5925848	18791890	0	0	8093075	19493025	0	2
GSM4486048_read_dist	279	311	299	33774176	237	0.01	6603616	16	0.0	7663686	41	0.01	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	2	0.0	0.0	0.0	12	76.20578778135048	5.144694533762058	13.183279742765272	0.6430868167202572	0.0	0.0	0.0	0.6430868167202572	0.964630225080386	0.964630225080386	3.858520900321544	5925848	18791890	0	0	8093075	19493025	0	1
GSM4486049_read_dist	265	300	291	33774176	241	0.01	6603616	14	0.0	7663686	29	0.0	18075295	4	0.0	18033536	0	0.0	0.0	0.0	14111174	3	0.0	0.0	0.0	9	80.33333333333333	4.666666666666667	9.666666666666666	1.3333333333333335	0.0	0.0	0.0	1.0	1.0	1.0	3.0	5925848	18791890	0	0	8093075	19493025	0	0
GSM4486050_read_dist	277	298	272	33774176	197	0.01	6603616	38	0.01	7663686	20	0.0	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	8	0.0	0.0	0.0	26	66.10738255033557	12.751677852348994	6.7114093959731544	0.6711409395973155	0.0	0.0	0.0	2.684563758389262	5.033557046979865	5.033557046979865	8.724832214765101	5925848	18791890	0	0	8093075	19493025	0	7
GSM4486051_read_dist	280	317	304	33774176	232	0.01	6603616	40	0.01	7663686	22	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	5	0.0	0.0	0.0	13	73.18611987381703	12.618296529968454	6.940063091482649	0.31545741324921134	0.0	0.0	0.0	1.5772870662460567	2.8391167192429023	2.8391167192429023	4.100946372239748	5925848	18791890	0	0	8093075	19493025	0	4
GSM4486052_read_dist	274	293	244	33774176	117	0.0	6603616	73	0.01	7663686	10	0.0	18075295	3	0.0	18033536	0	0.0	0.0	0.0	14111174	24	0.0	0.0	0.0	49	39.93174061433447	24.914675767918087	3.4129692832764507	1.023890784982935	0.0	0.0	0.0	8.19112627986348	13.993174061433447	13.993174061433447	16.723549488054605	5925848	18791890	0	0	8093075	19493025	0	17
GSM4486053_read_dist	280	296	236	33774176	126	0.0	6603616	60	0.01	7663686	18	0.0	18075295	0	0.0	18033536	0	0.0	0.0	0.0	14111174	21	0.0	0.0	0.0	60	42.567567567567565	20.27027027027027	6.081081081081082	0.0	0.0	0.0	0.0	7.094594594594595	10.81081081081081	10.81081081081081	20.27027027027027	5925848	18791890	0	0	8093075	19493025	0	11
GSM4486054_read_dist	236	247	197	33774176	91	0.0	6603616	70	0.01	7663686	8	0.0	18075295	0	0.0	18033536	0	0.0	0.0	0.0	14111174	21	0.0	0.0	0.0	50	36.84210526315789	28.34008097165992	3.2388663967611335	0.0	0.0	0.0	0.0	8.502024291497975	11.336032388663968	11.336032388663968	20.242914979757085	5925848	18791890	0	0	8093075	19493025	0	7
GSM4486055_read_dist	240	254	193	33774176	72	0.0	6603616	76	0.01	7663686	13	0.0	18075295	3	0.0	18033536	0	0.0	0.0	0.0	14111174	25	0.0	0.0	0.0	61	28.346456692913385	29.92125984251969	5.118110236220472	1.1811023622047243	0.0	0.0	0.0	9.84251968503937	11.41732283464567	11.41732283464567	24.015748031496063	5925848	18791890	0	0	8093075	19493025	0	4
GSM4486056_read_dist	257	279	244	33774176	162	0.0	6603616	36	0.01	7663686	24	0.0	18075295	3	0.0	18033536	0	0.0	0.0	0.0	14111174	11	0.0	0.0	0.0	35	58.06451612903226	12.903225806451612	8.60215053763441	1.0752688172043012	0.0	0.0	0.0	3.942652329749104	6.810035842293908	6.810035842293908	12.544802867383511	5925848	18791890	0	0	8093075	19493025	0	8
GSM4486057_read_dist	277	318	302	33774176	245	0.01	6603616	13	0.0	7663686	34	0.0	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	3	0.0	0.0	0.0	16	77.04402515723271	4.088050314465408	10.69182389937107	0.628930817610063	0.0	0.0	0.0	0.9433962264150944	2.515723270440252	2.515723270440252	5.031446540880504	5925848	18791890	0	0	8093075	19493025	0	5
GSM4486058_read_dist	281	311	301	33774176	233	0.01	6603616	27	0.0	7663686	34	0.0	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	3	0.0	0.0	0.0	10	74.91961414790997	8.681672025723474	10.932475884244374	0.6430868167202572	0.0	0.0	0.0	0.964630225080386	1.607717041800643	1.607717041800643	3.215434083601286	5925848	18791890	0	0	8093075	19493025	0	2
GSM4486059_read_dist	276	313	295	33774176	211	0.01	6603616	39	0.01	7663686	32	0.0	18075295	3	0.0	18033536	0	0.0	0.0	0.0	14111174	6	0.0	0.0	0.0	18	67.41214057507987	12.460063897763577	10.223642172523961	0.9584664536741214	0.0	0.0	0.0	1.9169329073482428	3.1948881789137378	3.1948881789137378	5.7507987220447285	5925848	18791890	0	0	8093075	19493025	0	4
GSM4486060_read_dist	284	308	284	33774176	201	0.01	6603616	48	0.01	7663686	24	0.0	18075295	6	0.0	18033536	0	0.0	0.0	0.0	14111174	4	0.0	0.0	0.0	24	65.25974025974025	15.584415584415584	7.792207792207792	1.948051948051948	0.0	0.0	0.0	1.2987012987012987	1.6233766233766231	1.6233766233766231	7.792207792207792	5925848	18791890	0	0	8093075	19493025	0	1
GSM4486061_read_dist	267	283	218	33774176	73	0.0	6603616	82	0.01	7663686	8	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	41	0.0	0.0	0.0	65	25.795053003533567	28.975265017667844	2.8268551236749118	0.35335689045936397	0.0	0.0	0.0	14.487632508833922	19.081272084805654	19.081272084805654	22.968197879858657	5925848	18791890	0	0	8093075	19493025	0	13
GSM4486062_read_dist	250	265	224	33774176	108	0.0	6603616	71	0.01	7663686	19	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	16	0.0	0.0	0.0	41	40.75471698113208	26.79245283018868	7.169811320754717	0.37735849056603776	0.0	0.0	0.0	6.037735849056604	9.433962264150944	9.433962264150944	15.471698113207546	5925848	18791890	0	0	8093075	19493025	0	9
GSM4486063_read_dist	268	277	223	33774176	83	0.0	6603616	86	0.01	7663686	16	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	26	0.0	0.0	0.0	54	29.96389891696751	31.046931407942242	5.776173285198556	0.36101083032490977	0.0	0.0	0.0	9.386281588447654	13.357400722021662	13.357400722021662	19.494584837545126	5925848	18791890	0	0	8093075	19493025	0	11
GSM4486064_read_dist	245	258	209	33774176	111	0.0	6603616	61	0.01	7663686	13	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	17	0.0	0.0	0.0	49	43.02325581395349	23.643410852713178	5.038759689922481	0.3875968992248062	0.0	0.0	0.0	6.5891472868217065	8.914728682170542	8.914728682170542	18.992248062015506	5925848	18791890	0	0	8093075	19493025	0	6
GSM4486065_read_dist	279	313	305	33774176	258	0.01	6603616	17	0.0	7663686	19	0.0	18075295	4	0.0	18033536	0	0.0	0.0	0.0	14111174	7	0.0	0.0	0.0	8	82.42811501597444	5.431309904153355	6.070287539936102	1.2779552715654952	0.0	0.0	0.0	2.2364217252396164	2.2364217252396164	2.2364217252396164	2.5559105431309903	5925848	18791890	0	0	8093075	19493025	0	0
GSM4486066_read_dist	270	297	289	33774176	222	0.01	6603616	23	0.0	7663686	38	0.0	18075295	0	0.0	18033536	0	0.0	0.0	0.0	14111174	6	0.0	0.0	0.0	8	74.74747474747475	7.744107744107744	12.794612794612794	0.0	0.0	0.0	0.0	2.0202020202020203	2.0202020202020203	2.0202020202020203	2.6936026936026933	5925848	18791890	0	0	8093075	19493025	0	0
GSM4486067_read_dist	283	313	276	33774176	188	0.01	6603616	43	0.01	7663686	31	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	6	0.0	0.0	0.0	37	60.063897763578275	13.738019169329075	9.904153354632587	0.3194888178913738	0.0	0.0	0.0	1.9169329073482428	4.15335463258786	4.15335463258786	11.821086261980831	5925848	18791890	0	0	8093075	19493025	0	7
GSM4486068_read_dist	271	303	284	33774176	234	0.01	6603616	15	0.0	7663686	28	0.0	18075295	4	0.0	18033536	0	0.0	0.0	0.0	14111174	3	0.0	0.0	0.0	19	77.22772277227723	4.9504950495049505	9.24092409240924	1.3201320132013201	0.0	0.0	0.0	0.9900990099009901	0.9900990099009901	0.9900990099009901	6.270627062706271	5925848	18791890	0	0	8093075	19493025	0	0
GSM4486069_read_dist	278	306	284	33774176	164	0.0	6603616	69	0.01	7663686	31	0.0	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	11	0.0	0.0	0.0	22	53.59477124183007	22.54901960784314	10.130718954248366	0.6535947712418301	0.0	0.0	0.0	3.594771241830065	5.88235294117647	5.88235294117647	7.18954248366013	5925848	18791890	0	0	8093075	19493025	0	7
GSM4486070_read_dist	280	296	240	33774176	103	0.0	6603616	81	0.01	7663686	17	0.0	18075295	0	0.0	18033536	0	0.0	0.0	0.0	14111174	20	0.0	0.0	0.0	56	34.7972972972973	27.364864864864863	5.743243243243244	0.0	0.0	0.0	0.0	6.756756756756757	13.175675675675674	13.175675675675674	18.91891891891892	5925848	18791890	0	0	8093075	19493025	0	19
GSM4486071_read_dist	283	291	230	33774176	79	0.0	6603616	99	0.01	7663686	15	0.0	18075295	3	0.0	18033536	0	0.0	0.0	0.0	14111174	23	0.0	0.0	0.0	61	27.147766323024054	34.02061855670103	5.154639175257731	1.0309278350515463	0.0	0.0	0.0	7.903780068728522	11.683848797250858	11.683848797250858	20.962199312714777	5925848	18791890	0	0	8093075	19493025	0	11
GSM4486072_read_dist	261	275	231	33774176	122	0.0	6603616	73	0.01	7663686	19	0.0	18075295	0	0.0	18033536	0	0.0	0.0	0.0	14111174	11	0.0	0.0	0.0	44	44.36363636363637	26.545454545454543	6.909090909090909	0.0	0.0	0.0	0.0	4.0	6.181818181818182	6.181818181818182	16.0	5925848	18791890	0	0	8093075	19493025	0	6
GSM4486073_read_dist	277	290	246	33774176	109	0.0	6603616	88	0.01	7663686	13	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	25	0.0	0.0	0.0	44	37.58620689655172	30.344827586206897	4.482758620689655	0.3448275862068966	0.0	0.0	0.0	8.620689655172415	12.068965517241379	12.068965517241379	15.172413793103448	5925848	18791890	0	0	8093075	19493025	0	10
GSM4486074_read_dist	252	264	215	33774176	97	0.0	6603616	74	0.01	7663686	14	0.0	18075295	0	0.0	18033536	0	0.0	0.0	0.0	14111174	17	0.0	0.0	0.0	49	36.74242424242424	28.030303030303028	5.303030303030303	0.0	0.0	0.0	0.0	6.4393939393939394	11.363636363636363	11.363636363636363	18.560606060606062	5925848	18791890	0	0	8093075	19493025	0	13
