index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_uG_Rep3'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_uG_Rep3'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'Atha_Ler-0_sl_FLT_uG_Rep3'}	check_thresholds	FlagCode.RED	Value: (19.729999999999997) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'Atha_Ler-0_sl_FLT_uG_Rep3'}	check_thresholds	FlagCode.RED	Value: (1.67) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_uG_Rep4'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_uG_Rep4'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'Atha_Ler-0_sl_FLT_uG_Rep4'}	check_thresholds	FlagCode.RED	Value: (19.729999999999997) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'Atha_Ler-0_sl_FLT_uG_Rep4'}	check_thresholds	FlagCode.RED	Value: (1.67) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep1', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_0.09G_Rep1'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep1', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_0.09G_Rep1'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep1', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'Atha_Ler-0_sl_FLT_0.09G_Rep1'}	check_thresholds	FlagCode.RED	Value: (19.729999999999997) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep1', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'Atha_Ler-0_sl_FLT_0.09G_Rep1'}	check_thresholds	FlagCode.RED	Value: (1.67) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep2', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_0.09G_Rep2'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep2', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_0.09G_Rep2'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep2', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'Atha_Ler-0_sl_FLT_0.09G_Rep2'}	check_thresholds	FlagCode.RED	Value: (19.729999999999997) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep2', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'Atha_Ler-0_sl_FLT_0.09G_Rep2'}	check_thresholds	FlagCode.RED	Value: (1.67) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep3', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_0.09G_Rep3'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep3', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Atha_Ler-0_sl_FLT_0.09G_Rep3'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep3', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'Atha_Ler-0_sl_FLT_0.09G_Rep3'}	check_thresholds	FlagCode.RED	Value: (19.729999999999997) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_0.09G_Rep3', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'Atha_Ler-0_sl_FLT_0.09G_Rep3'}	check_thresholds	FlagCode.RED	Value: (1.67) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Atha_Ler-0_sl_FLT_1G_Rep3/Atha_Ler-0_sl_FLT_1G_Rep3_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
