index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Trimmed Reads By Sample')	Check reads files exist	{'Atha_Ler-0_sl_FLT_uG_Rep2'}	check_file_exists	FlagCode.GREEN	File exists: Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep2'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R1_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep2'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Trimmed Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Atha_Ler-0_sl_FLT_uG_Rep2'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Atha_Ler-0_sl_FLT_uG_Rep2'), 'reads_key_1': 'trimmed forward reads fastQC ZIP', 'reads_key_2': 'trimmed reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'Trimmed Reads By Sample')	Check reads files exist	{'Atha_Ler-0_sl_FLT_uG_Rep3'}	check_file_exists	FlagCode.GREEN	File exists: Atha_Ler-0_sl_FLT_1G_Rep3_R1_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R1_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'Trimmed Reads By Sample')	Check reads files exist	{'Atha_Ler-0_sl_FLT_uG_Rep3'}	check_file_exists	FlagCode.GREEN	File exists: Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep3'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R1_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep3'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'Trimmed Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Atha_Ler-0_sl_FLT_uG_Rep3'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Atha_Ler-0_sl_FLT_uG_Rep3'), 'reads_key_1': 'trimmed forward reads fastQC ZIP', 'reads_key_2': 'trimmed reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'Trimmed Reads By Sample')	Check reads files exist	{'Atha_Ler-0_sl_FLT_uG_Rep4'}	check_file_exists	FlagCode.GREEN	File exists: Atha_Ler-0_sl_FLT_1G_Rep3_R1_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R1_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'Trimmed Reads By Sample')	Check reads files exist	{'Atha_Ler-0_sl_FLT_uG_Rep4'}	check_file_exists	FlagCode.GREEN	File exists: Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep4'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R1_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep4'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R2_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
