index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'Trimmed Reads By Sample')	Check reads files exist	{'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8'}	check_file_exists	FlagCode.GREEN	File exists: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'Trimmed Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 299 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_RRTN_BSL_Rep2_B8'), 'reads_key_1': 'trimmed forward reads fastQC ZIP', 'reads_key_2': 'trimmed reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Trimmed Reads By Sample')	Check reads files exist	{'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'}	check_file_exists	FlagCode.GREEN	File exists: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Trimmed Reads By Sample')	Check reads files exist	{'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'}	check_file_exists	FlagCode.GREEN	File exists: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Trimmed Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 298 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'), 'reads_key_1': 'trimmed forward reads fastQC ZIP', 'reads_key_2': 'trimmed reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Trimmed Reads By Sample')	Check reads files exist	{'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'}	check_file_exists	FlagCode.GREEN	File exists: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Trimmed Reads By Sample')	Check reads files exist	{'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'}	check_file_exists	FlagCode.GREEN	File exists: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Trimmed Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 299 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'), 'reads_key_1': 'trimmed forward reads fastQC ZIP', 'reads_key_2': 'trimmed reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Trimmed Reads By Sample')	Check reads files exist	{'Mmus_BAL-TAL_LRTN_GC_Rep1_G6'}	check_file_exists	FlagCode.GREEN	File exists: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Trimmed Reads By Sample')	Check reads files exist	{'Mmus_BAL-TAL_LRTN_GC_Rep1_G6'}	check_file_exists	FlagCode.GREEN	File exists: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_GC_Rep1_G6'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_GC_Rep1_G6'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Trimmed Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_LRTN_GC_Rep1_G6'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_LRTN_GC_Rep1_G6'), 'reads_key_1': 'trimmed forward reads fastQC ZIP', 'reads_key_2': 'trimmed reverse reads fastQC ZIP'}	{}
