index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_RRTN_BSL_Rep3_B9'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_GC_Rep1_G6'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_GC_Rep1_G6'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_LRTN_GC_Rep1_G6'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_LRTN_GC_Rep1_G6'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep2_G8', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_GC_Rep2_G8'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep2_G8', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_GC_Rep2_G8'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep2_G8', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_LRTN_GC_Rep2_G8'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_LRTN_GC_Rep2_G8'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep3_G9', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_GC_Rep3_G9'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep3_G9', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_GC_Rep3_G9'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_GC_Rep3_G9', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_LRTN_GC_Rep3_G9'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_LRTN_GC_Rep3_G9'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_GC_Rep4_G10', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_GC_Rep4_G10'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_GC_Rep4_G10', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_RRTN_GC_Rep4_G10'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_GC_Rep4_G10', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_RRTN_GC_Rep4_G10'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_RRTN_GC_Rep4_G10'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_LRTN_FLT_Rep1_F6'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_LRTN_FLT_Rep2_F7'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Mmus_BAL-TAL_LRTN_FLT_Rep3_F8'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
