19	3902036	3902343	-
19	3902557	3902630	-
19	3902725	3902881	-
19	3902965	3903045	-
19	3903173	3903339	-
19	3903429	3903508	-
19	3903730	3904216	-
19	3904296	3904584	-
19	3904296	3904613	-
19	3904706	3905074	-
19	3904706	3906107	-
19	3904706	3906523	-
19	3904706	3907018	-
19	3909075	3909152	-
19	3909282	3910897	-
19	3911071	3911160	-
19	3911257	3911565	-
19	3911598	3911688	-
19	3911617	3911688	-
19	3911747	3912202	-
19	3911747	3912466	-
19	3911747	3912469	-
19	3911747	3912709	-
19	3914085	3915293	-
19	3915394	3918041	-
19	3918209	3918602	-
19	3918990	3920796	-
19	3919625	3920796	-
19	3920879	3921182	-
19	3921269	3921472	-
19	3921594	3921696	-
19	3921808	3923738	-
19	3923902	3929695	-
19	3935353	3935761	+
19	3935904	3936268	+
19	3936423	3941519	+
19	3936423	3941884	+
19	3941682	3941884	+
19	3942018	3942348	+
19	3942443	3942693	+
19	3942819	3943528	+
19	3943712	3944022	+
19	3943712	3947006	+
19	3944297	3947006	+
19	3947126	3948627	+
19	3958914	3963838	+
19	3964002	3964467	+
19	3964002	3964471	+
19	3964579	3964816	+
19	3964938	3965055	+
19	3965142	3965253	+
19	3965336	3965632	+
19	3966020	3966371	+
19	3966020	3968441	+
19	3966539	3968441	+
19	3968542	3969762	+
19	3972614	3977498	+
19	3977662	3978060	+
19	3978172	3978413	+
19	3978535	3978652	+
19	3978739	3978850	+
19	3978933	3979229	+
19	3979617	3980005	+
19	3980173	3980691	+
19	3980792	3981007	+
19	3986612	3986822	+
19	3986612	3986827	+
19	3986612	3987050	+
19	3986952	3987050	+
19	3987306	3987449	+
19	3987306	3987730	+
19	3987924	3988137	+
19	3988232	3988397	+
19	3988506	3988605	+
19	3988716	3989652	+
19	3993115	3996528	+
19	3996797	3996873	+
19	3996976	3997274	+
19	3997447	3997804	+
19	3997961	3998181	+
19	3998250	3998469	+
19	3998565	3998958	+
19	4000819	4000931	-
19	4000848	4001195	+
19	4001329	4001627	+
19	4001706	4001795	+
19	4003402	4003510	+
19	4003511	4003708	+
19	4003815	4003944	+
19	4004025	4004095	+
19	4004168	4004264	+
19	4004168	4004322	+
19	4004433	4004512	+
19	4004649	4004762	+
19	4004817	4006060	+
19	4004817	4006109	+
19	4006268	4006357	+
19	4006440	4006551	+
19	4006649	4006718	+
19	4007666	4007769	-
19	4007916	4008047	-
19	4007940	4008047	-
19	4008130	4008342	-
19	4008510	4008593	-
19	4008807	4009343	-
19	4009534	4009825	-
19	4010010	4011101	-
19	4010010	4011345	-
19	4010020	4011101	-
19	4011273	4011345	-
19	4011273	4012550	-
19	4011425	4012550	-
19	4011429	4012550	-
19	4011429	4012577	-
19	4011429	4012593	-
19	4011429	4012656	-
19	4035662	4035823	-
19	4035932	4036278	-
19	4035932	4036687	-
19	4036792	4037103	-
19	4037192	4037289	-
19	4037397	4037584	-
19	4037472	4037584	-
19	4037621	4037862	-
19	4037621	4037865	-
19	4040540	4040707	-
19	4040816	4040981	-
19	4041086	4041397	-
19	4041486	4041583	-
19	4041486	4041902	-
19	4041691	4041902	-
19	4041691	4042164	-
19	4041939	4042164	-
19	4041939	4042566	-
19	4041939	4045923	-
19	4042672	4045923	-
19	4057719	4057887	-
19	4057996	4058085	-
19	4058190	4058528	-
19	4058617	4058734	-
19	4058842	4059182	-
19	4058842	4059258	-
19	4058842	4059423	-
19	4059295	4059423	-
19	4081608	4082659	+
19	4082868	4084877	+
19	4083617	4084086	+
19	4083617	4084877	+
19	4084246	4084877	+
19	4084909	4085558	+
19	4085694	4086217	+
19	4086328	4086447	+
19	4086596	4087110	+
19	4086596	4087215	+
19	4097508	4097816	+
19	4097734	4097816	+
19	4097908	4098004	+
19	4097918	4098004	+
19	4098138	4098497	+
19	4100214	4101143	+
19	4100515	4101143	+
19	4101263	4102672	+
19	4102888	4102974	+
19	4103097	4103260	+
19	4103486	4104813	+
19	4105141	4105229	+
19	4105326	4105414	+
19	4105523	4106563	+
19	4106626	4106711	+
19	4106963	4107785	+
19	4107976	4108085	+
19	4108194	4108422	+
19	4108581	4108664	+
19	4108868	4109825	+
19	4109997	4110494	+
19	4110660	4110841	+
19	4110660	4110947	+
19	4110991	4111078	+
19	4111190	4111581	+
19	4111699	4111865	+
19	4112015	4112100	+
19	4112251	4112326	+
19	4112511	4112661	+
19	4112511	4112747	+
19	4112877	4113484	+
19	4114797	4115080	-
19	4115223	4115319	-
19	4115497	4115981	-
19	4116171	4118086	-
19	4118267	4121335	-
19	4121546	4124438	-
19	4121546	4125729	-
19	4121546	4125777	-
19	4126041	4126041	+
19	4126201	4127056	+
19	4126201	4127576	+
19	4127122	4127549	+
19	4127122	4127576	+
19	4127133	4127549	+
19	4127133	4127697	+
19	4127133	4131228	+
19	4127640	4127759	+
19	4127640	4131030	+
19	4127640	4131228	+
19	4127837	4130856	+
19	4127837	4131030	+
19	4127837	4131228	+
19	4130589	4130994	+
19	4131076	4131228	+
19	4131283	4131361	+
19	4131283	4131396	+
19	4136016	4136113	-
19	4136262	4137106	-
19	4137217	4138490	-
19	4137217	4138548	-
19	4138693	4138773	-
19	4138805	4139202	-
19	4139547	4139655	-
19	4139878	4141400	-
19	4140405	4142422	+
19	4141610	4141742	-
19	4141944	4143993	-
19	4148723	4149341	+
19	4148730	4149341	+
19	4148737	4149341	+
19	4148737	4149862	+
19	4149545	4149862	+
19	4149986	4150089	+
19	4149986	4150439	+
19	4150220	4150439	+
19	4150622	4150706	+
19	4150827	4151394	+
19	4151500	4151579	+
19	4151726	4152521	+
19	4152580	4153226	+
19	4153491	4153596	+
19	4154288	4155922	+
19	4154704	4155922	+
19	4157200	4157481	-
19	4157200	4157681	-
19	4157595	4157681	-
19	4157790	4157878	-
19	4157957	4158065	-
19	4158129	4158609	-
19	4158129	4158824	-
19	4158364	4158609	-
19	4158718	4158802	-
19	4158718	4158828	-
19	4158920	4159002	-
19	4159094	4159226	-
19	4159094	4159402	-
19	4159328	4159402	-
19	4159328	4161067	-
19	4159461	4159565	-
19	4159461	4161067	-
19	4159706	4161067	-
19	4161216	4162259	-
19	4162329	4162602	-
19	4162719	4163167	-
19	4162724	4162821	-
19	4162863	4163167	-
19	4166565	4169355	-
19	4166565	4169527	-
19	4166565	4169898	-
19	4169809	4169898	-
19	4170072	4170825	-
19	4170131	4170825	-
19	4170912	4170995	-
19	4171171	4171411	-
19	4171171	4171613	-
19	4171171	4171836	-
19	4171742	4172583	+
19	4171900	4172145	-
19	4172236	4172624	-
19	4172236	4172958	-
19	4173221	4175004	-
19	4173221	4184829	-
19	4175032	4175393	-
19	4185074	4185351	-
19	4185074	4188943	-
19	4185507	4187271	-
19	4185507	4187941	-
19	4185507	4188245	-
19	4188081	4188245	-
19	4188132	4188245	-
19	4188132	4188943	-
19	4188312	4188566	-
19	4188312	4188943	-
19	4188312	4189212	-
19	4188725	4188943	-
19	4189055	4189212	-
19	4189059	4189212	-
19	4189320	4189405	-
19	4189514	4189863	-
19	4189964	4190663	-
19	4190836	4191018	-
19	4192262	4192694	-
19	4192272	4192744	+
19	4192272	4192749	+
19	4192486	4192744	+
19	4192877	4193021	+
19	4193253	4193766	+
19	4193872	4194466	+
19	4194691	4194771	+
19	4194907	4194981	+
19	4196083	4196180	-
19	4196383	4197112	-
19	4197251	4197338	-
19	4197404	4197476	-
19	4197587	4197670	-
19	4197781	4200271	-
19	4200322	4201605	-
19	4200372	4200464	-
19	4200580	4200928	-
19	4200986	4201328	-
19	4201058	4201149	-
19	4201058	4201328	-
19	4201248	4201328	-
19	4201400	4201482	-
19	4201799	4202126	+
19	4202239	4202537	+
19	4214501	4215732	+
19	4214501	4220177	+
19	4214501	4232462	+
19	4214633	4220177	+
19	4215831	4220177	+
19	4220345	4222073	+
19	4220345	4232747	+
19	4232189	4232462	+
19	4232553	4232747	+
19	4232860	4233213	+
19	4254176	4257336	-
19	4262633	4263546	-
19	4263818	4263907	-
19	4263985	4264313	-
19	4264109	4264313	-
19	4264461	4265102	-
19	4265150	4265291	-
19	4265421	4265609	-
19	4265704	4265809	-
19	4265716	4265809	-
19	4265999	4266106	-
19	4266173	4266374	-
19	4266173	4266521	-
19	4266447	4266521	-
19	4266638	4267746	-
19	4266638	4268544	-
19	4267975	4268544	-
19	4267979	4268182	-
19	4267979	4268544	-
19	4268583	4269014	-
19	4268586	4269014	-
19	4270550	4270793	-
19	4270886	4270965	-
19	4271126	4271218	-
19	4271130	4271218	-
19	4271336	4271441	-
19	4271600	4272569	-
19	4272701	4272799	-
19	4272862	4273020	-
19	4273103	4273535	-
19	4273103	4280536	-
19	4273603	4280536	-
19	4274189	4275336	+
19	4279785	4280536	-
19	4280727	4280936	-
19	4281081	4281162	-
19	4281081	4281917	-
19	4281209	4281917	-
19	4282035	4282168	-
19	4282043	4282168	-
19	4282305	4282880	-
19	4287265	4287352	-
19	4287467	4287557	-
19	4287624	4287822	-
19	4287695	4287822	-
19	4287986	4288411	-
19	4287986	4288591	-
19	4288508	4288591	-
19	4288659	4289312	-
19	4289414	4289672	-
19	4289740	4289897	-
19	4290006	4290073	-
19	4290021	4290073	-
19	4290169	4290394	-
19	4290526	4290603	-
19	4290683	4290771	-
19	4290872	4291238	-
19	4291331	4291589	-
19	4291642	4292169	-
19	4292232	4292361	-
19	4292437	4292543	-
19	4292646	4292766	-
19	4292841	4294849	-
19	4294927	4305035	-
19	4294927	4305121	-
19	4294927	4305901	-
19	4305194	4305901	-
19	4319282	4320151	-
19	4320368	4320897	-
19	4321057	4322382	-
19	4321057	4322386	-
19	4322551	4324336	-
19	4322551	4324785	-
19	4325047	4326808	-
19	4326899	4328127	-
19	4328260	4328952	-
19	4329223	4331185	-
19	4331270	4332440	-
19	4331270	4333642	-
19	4331270	4342846	-
19	4332486	4333642	-
19	4341455	4342846	-
19	4343242	4345517	-
19	4345645	4348645	-
19	4348762	4350176	-
19	4350306	4351736	-
19	4350331	4351736	-
19	4351831	4352267	-
19	4352375	4356747	-
19	4356927	4361537	-
19	4361585	4361976	-
19	4362056	4362775	-
19	4362915	4394791	-
19	4388553	4388940	-
19	4389058	4394791	-
19	4394893	4396310	-
19	4394893	4397933	-
19	4426257	4426476	-
19	4426257	4426579	-
19	4426257	4426626	-
19	4426762	4432054	-
19	4432165	4432767	-
19	4432856	4439219	-
19	4439390	4443741	+
19	4439671	4443741	+
19	4443789	4444002	+
19	4443789	4447524	+
19	4444039	4447296	+
19	4444039	4447524	+
19	4447427	4447524	+
19	4447861	4450928	-
19	4451034	4452045	-
19	4451063	4452276	-
19	4452398	4453764	-
19	4453981	4456494	-
19	4456888	4460616	-
19	4456888	4460665	-
19	4460811	4467906	-
19	4467964	4476934	-
19	4497615	4498243	-
19	4510582	4515653	+
19	4515691	4530746	+
19	4515691	4539879	+
19	4515691	4601599	+
19	4540088	4601599	+
19	4558910	4601599	+
19	4594443	4601599	+
19	4594461	4601599	+
19	4601736	4601864	+
19	4602050	4602209	+
19	4602376	4602473	+
19	4602620	4602757	+
19	4602876	4603059	+
19	4603212	4604464	+
19	4604584	4607531	+
19	4607695	4609863	+
19	4610047	4617579	+
19	4612639	4613155	-
19	4614515	4614962	-
19	4617725	4617964	+
19	4618055	4618141	+
19	4618521	4618957	+
19	4619199	4619319	+
19	4619570	4619779	+
19	4620025	4620113	+
19	4620294	4620366	+
19	4620616	4620819	+
19	4620961	4621039	+
19	4623243	4623500	-
19	4623243	4623825	-
19	4623564	4623825	-
19	4623577	4623825	-
19	4623898	4624013	-
19	4624152	4624684	-
19	4624182	4624659	-
19	4624182	4624684	-
19	4624764	4625012	-
19	4625093	4625192	-
19	4625097	4625192	-
19	4625296	4625432	-
19	4625884	4625963	-
19	4626191	4627168	-
19	4627248	4637217	-
19	4637317	4642112	-
19	4642224	4645599	-
19	4645722	4649672	-
19	4649479	4649672	-
19	4649820	4652124	-
19	4649820	4654118	-
19	4652276	4658259	-
19	4654194	4659426	-
19	4658456	4659426	-
19	4659499	4660229	-
19	4659499	4660233	-
19	4660290	4663531	-
19	4663616	4672057	-
19	4672168	4692451	-
19	4692506	4696003	-
19	4696143	4698176	-
19	4711645	4718818	+
19	4712462	4718818	+
19	4718998	4724079	+
19	4724232	4724629	+
19	4724804	4725900	+
19	4725993	4726139	+
19	4726221	4726581	+
19	4726698	4729061	+
19	4729175	4729301	+
19	4729490	4731273	+
19	4731392	4731925	+
19	4732085	4732387	+
19	4732691	4733653	+
19	4733808	4734038	+
19	4734910	4737341	+
19	4737480	4737810	+
19	4738568	4739106	+
19	4739310	4739590	+
19	4739682	4739852	+
19	4740000	4742332	+
19	4741844	4742332	+
19	4742597	4744047	+
19	4744273	4744465	+
19	4744556	4745108	+
19	4744868	4793815	-
19	4745370	4745457	+
19	4745589	4745779	+
19	4745985	4746565	+
19	4746941	4747711	+
19	4747957	4748058	+
19	4748198	4748593	+
19	4748679	4748937	+
19	4749135	4749401	+
19	4749545	4749633	+
19	4749710	4749782	+
19	4749834	4750020	+
19	4750242	4750480	+
19	4750655	4751148	+
19	4751192	4751500	+
19	4756662	4757245	+
19	4756952	4757245	+
19	4757670	4760012	+
19	4757670	4760016	+
19	4757670	4761976	+
19	4758120	4761976	+
19	4760283	4761976	+
19	4762648	4764349	+
19	4762648	4765343	+
19	4764572	4765343	+
19	4785568	4787360	-
19	4785568	4790156	-
19	4785568	4792397	-
19	4785568	4811171	-
19	4788043	4792397	-
19	4788043	4811171	-
19	4790311	4792397	-
19	4792821	4793671	-
19	4792821	4793815	-
19	4792821	4793826	-
19	4792821	4793925	-
19	4792821	4811171	-
19	4794010	4801550	-
19	4794010	4811171	-
19	4801806	4801971	-
19	4801806	4802550	-
19	4801806	4811171	-
19	4801861	4804559	+
19	4804016	4811171	-
19	4804632	4804833	+
19	4804882	4805590	+
19	4825665	4825769	-
19	4825874	4825943	-
19	4826022	4832832	-
19	4832894	4833340	-
19	4832894	4834172	-
19	4833448	4834239	-
19	4833519	4834172	-
19	4833519	4834193	-
19	4833519	4834239	-
19	4833519	4838830	-
19	4834311	4838830	-
19	4838904	4839196	-
19	4855487	4855697	+
19	4855797	4856069	+
19	4855797	4856511	+
19	4855809	4856069	+
19	4856155	4856246	+
19	4856309	4856444	+
19	4856309	4856511	+
19	4856588	4857969	+
19	4858084	4858186	+
19	4858333	4858415	+
19	4858513	4858591	+
19	4858673	4859402	+
19	4859306	4859402	+
19	4859523	4859601	+
19	4859667	4859757	+
19	4859849	4860249	+
19	4860309	4860390	+
19	4861504	4861584	-
19	4861744	4862169	-
19	4862236	4862323	-
19	4862471	4863134	-
19	4863315	4863409	-
19	4863545	4863970	-
19	4864154	4864424	-
19	4864566	4864652	-
19	4864762	4865298	-
19	4865450	4867540	-
19	4867689	4867812	-
19	4868044	4868717	-
19	4868811	4869357	-
19	4869444	4870911	-
19	4870994	4871081	-
19	4871161	4871596	-
19	4871685	4871770	-
19	4871858	4872238	-
19	4872359	4872541	-
19	4872657	4877710	-
19	4878737	4880120	+
19	4878806	4880120	+
19	4878992	4880120	+
19	4879028	4880120	+
19	4879030	4880120	+
19	4880399	4883475	+
19	4890759	4890989	-
19	4891077	4891652	-
19	4891788	4892887	-
19	4893022	4894260	-
19	4894420	4894961	-
19	4895032	4897279	-
19	4895032	4900490	-
19	4897439	4897573	-
19	4897695	4899199	-
19	4899307	4900490	-
19	4899307	4903701	-
19	4900623	4902842	-
19	4902916	4903013	-
19	4903053	4903145	-
19	4903053	4903701	-
19	4903193	4903701	-
19	4903975	4905984	-
19	4906020	4906141	-
19	4906219	4906353	-
19	4906219	4906555	-
19	4907798	4909845	-
19	4910009	4913772	-
19	4913871	4914579	-
19	4913953	4914579	-
19	4914701	4914809	-
19	4914935	4915018	-
19	4915072	4916329	-
19	4915082	4916278	-
19	4916372	4916697	-
19	4916811	4916891	-
19	4917087	4917871	-
19	4917931	4918019	-
19	4918151	4918244	-
19	4918376	4921140	-
19	4921235	4922161	-
19	4921235	4922321	-
19	4922340	4923683	-
19	4922397	4923066	-
19	4923205	4923683	-
19	4923774	4926784	-
19	4927060	4927947	-
19	4927060	4928062	-
19	4927060	4928219	-
19	4932868	4934366	-
19	4934556	4934902	-
19	4935098	4936117	-
19	4935098	4938048	-
19	4935098	4941759	-
19	4936220	4938048	-
19	4938179	4941759	-
19	4938179	4942988	-
19	4941913	4942937	-
19	4941913	4942988	-
19	4962516	4962878	+
19	4962516	4962899	+
19	4962975	4963325	+
19	4962975	4963382	+
19	4963420	4963505	+
19	4963666	4964673	+
19	4963690	4964673	+
19	4985097	4985754	-
19	4987185	4987314	-
19	4987451	4987777	-
19	4987451	4988074	-
19	4987888	4988074	-
19	4988349	4988458	-
19	4988562	4988735	-
19	4988888	4989641	-
19	5024278	5024510	+
19	5024283	5024510	+
19	5024593	5026027	+
19	5024593	5026036	+
19	5026189	5026357	+
19	5026498	5027024	+
19	5027160	5027342	+
19	5027441	5027679	+
19	5027765	5028840	+
19	5028972	5029211	+
19	5029321	5029408	+
19	5029495	5030287	+
19	5029495	5030291	+
19	5030491	5031001	+
19	5040033	5040306	+
19	5041491	5045892	+
19	5041612	5045892	+
19	5046039	5046135	+
19	5046227	5046393	+
19	5046522	5046649	+
19	5046730	5046814	+
19	5046912	5047145	+
19	5046912	5047391	+
19	5047485	5048508	+
19	5048574	5048992	+
19	5049033	5049406	+
19	5050872	5051073	+
19	5050872	5051200	+
19	5050942	5051073	+
19	5050942	5051084	+
19	5050942	5051200	+
19	5051255	5051353	+
19	5051255	5051557	+
19	5051469	5051557	+
19	5051631	5051740	+
19	5051631	5051773	+
19	5051833	5051975	+
19	5052717	5052969	+
19	5053276	5053598	+
19	5053731	5053855	+
19	5054008	5054788	+
19	5071112	5071654	-
19	5071895	5071992	-
19	5071895	5072668	-
19	5071895	5085297	-
19	5072606	5074213	+
19	5072771	5085297	-
19	5083102	5084815	-
19	5083102	5085297	-
19	5088749	5089418	+
19	5089198	5089418	+
19	5089631	5089771	+
19	5089877	5090003	+
19	5089877	5091367	+
19	5090083	5091367	+
19	5091426	5091540	+
19	5091426	5092128	+
19	5091697	5092128	+
19	5091697	5092301	+
19	5092223	5092301	+
19	5093498	5093671	-
19	5093816	5093919	-
19	5094033	5094283	-
19	5094332	5094705	-
19	5094332	5094731	-
19	5094801	5098182	-
19	5100573	5100666	-
19	5100573	5100723	-
19	5100799	5104640	-
19	5104737	5104832	-
19	5104929	5105177	-
19	5105251	5105980	-
19	5105251	5106924	-
19	5108689	5109102	-
19	5109161	5109300	-
19	5109426	5109492	-
19	5109643	5109732	-
19	5109842	5110196	-
19	5110259	5110366	-
19	5110265	5110366	-
19	5110417	5111137	-
19	5111238	5111364	-
19	5111539	5111618	-
19	5111721	5111825	-
19	5111914	5112717	-
19	5112941	5113780	-
19	5113851	5113940	-
19	5114172	5117193	-
19	5117433	5118121	-
19	5117433	5118183	-
19	5117470	5118121	-
19	5117470	5118183	-
19	5135026	5135119	-
19	5135240	5136692	-
19	5136920	5138929	-
19	5139066	5139279	-
19	5139323	5141159	-
19	5141203	5141606	-
19	5141710	5142243	-
19	5142355	5142515	-
19	5142671	5143350	-
19	5143458	5143774	-
19	5143880	5144799	-
19	5144936	5145070	-
19	5145187	5147126	-
19	5147208	5152273	-
19	5152368	5152659	-
19	5152821	5153663	-
19	5153724	5155688	-
19	5155770	5155855	-
19	5155948	5156356	-
19	5156502	5159967	-
19	5160094	5160717	-
19	5160808	5162248	-
19	5160808	5167923	-
19	5162325	5167923	-
19	5168012	5272538	-
19	5272808	5272923	-
19	5274528	5274791	-
19	5274978	5275063	-
19	5275164	5279268	-
19	5279371	5279469	-
19	5279613	5279841	-
19	5279950	5283642	-
19	5283751	5283857	-
19	5283948	5284574	-
19	5284725	5286188	-
19	5286417	5286576	-
19	5286658	5286810	-
19	5286949	5287068	-
19	5287285	5287534	-
19	5287627	5287909	-
19	5288007	5288303	-
19	5288411	5291304	-
19	5288414	5291304	-
19	5291423	5293079	-
19	5293320	5294298	-
19	5294377	5295040	-
19	5295088	5295261	-
19	5298501	5302435	+
19	5302672	5306723	+
19	5306134	5306919	-
19	5306134	5307267	-
19	5325245	5325600	+
19	5336675	5337628	+
19	5337836	5338713	+
19	5337836	5338991	+
19	5338828	5338991	+
19	5339146	5339467	+
19	5339560	5339714	+
19	5339859	5339991	+
19	5340056	5340214	+
19	5340288	5340376	+
19	5340438	5341434	+
19	5341511	5343880	+
19	5343996	5344126	+
19	5348050	5348396	-
19	5348523	5348646	-
19	5348523	5349094	-
19	5348729	5349094	-
19	5365159	5365817	-
19	5365159	5366567	-
19	5365957	5366262	-
19	5365957	5366433	-
19	5365957	5366567	-
19	5367211	5368057	+
19	5367211	5368421	+
19	5368277	5368421	+
19	5368531	5368616	+
19	5368726	5368894	+
19	5368943	5369925	+
19	5380136	5380219	-
19	5380342	5380437	-
19	5380528	5380980	-
19	5381117	5381209	-
19	5381301	5381665	-
19	5381754	5381960	-
19	5382072	5382185	-
19	5382360	5382714	-
19	5382858	5382939	-
19	5383074	5383154	-
19	5383280	5383619	-
19	5383827	5383934	-
19	5384078	5384163	-
19	5384264	5384369	-
19	5384448	5384617	-
19	5384724	5384822	-
19	5384950	5385462	-
19	5385519	5385811	-
19	5385870	5387839	-
19	5385870	5388314	-
19	5390198	5390608	-
19	5390728	5390913	-
19	5391014	5394282	-
19	5394454	5399912	-
19	5400061	5400233	-
19	5400938	5401019	-
19	5401160	5402331	-
19	5407084	5415007	+
19	5407084	5415011	+
19	5407084	5415606	+
19	5415100	5415606	+
19	5415113	5415606	+
19	5415813	5417393	+
19	5417467	5422120	+
19	5418252	5422120	+
19	5422976	5423330	-
19	5423026	5423330	-
19	5423420	5423559	-
19	5423654	5423771	-
19	5423675	5423771	-
19	5423892	5424181	-
19	5424276	5424360	-
19	5424434	5424672	-
19	5425309	5425936	+
19	5425309	5425950	+
19	5447779	5447874	+
19	5448056	5450159	+
19	5450352	5454412	+
19	5454521	5454891	+
19	5457185	5457339	-
19	5460779	5460960	+
19	5461160	5461389	+
19	5461517	5462531	+
19	5462633	5463170	+
19	5463305	5463520	+
19	5463305	5463603	+
19	5463326	5463603	+
19	5463713	5463786	+
19	5463851	5464128	+
19	5464216	5464333	+
19	5464432	5464924	+
19	5465452	5465529	-
19	5465731	5465804	-
19	5465870	5466019	-
19	5466111	5466230	-
19	5466146	5466230	-
19	5466312	5466388	-
19	5466486	5466580	-
19	5466486	5466667	-
19	5466736	5467022	-
19	5467137	5467837	-
19	5467923	5468402	-
19	5474324	5475060	+
19	5474396	5475060	+
19	5474454	5475060	+
19	5474775	5475060	+
19	5474775	5475151	+
19	5475179	5475407	+
19	5475457	5476019	+
19	5475457	5476065	+
