ENSMUSG00000118377	0	0	0
ENSMUSG00000006270	0	0	0
ENSMUSG00000117834	0	0	0
ENSMUSG00000040901	0	0	0
ENSMUSG00000101630	0	0	0
ENSMUSG00000016495	0	0	0
ENSMUSG00000025094	0	0	0
ENSMUSG00000016496	0	0	0
ENSMUSG00000117964	0	0	0
ENSMUSG00000074746	0	0	0
ENSMUSG00000067038	0	0	0
ENSMUSG00000118276	0	0	0
ENSMUSG00000110210	0	0	0
ENSMUSG00000043969	0	0	0
ENSMUSG00000100119	0	0	0
ENSMUSG00000118118	0	0	0
ENSMUSG00000016498	0	0	0
ENSMUSG00000118031	0	0	0
ENSMUSG00000118190	0	0	0
ENSMUSG00000090965	0	0	0
ENSMUSG00000040022	0	0	0
ENSMUSG00000091378	0	0	0
ENSMUSG00000118291	0	0	0
ENSMUSG00000118166	0	0	0
ENSMUSG00000057858	0	0	0
ENSMUSG00000043623	0	0	0
ENSMUSG00000099678	0	0	0
ENSMUSG00000045052	0	0	0
ENSMUSG00000024937	0	0	0
ENSMUSG00000024939	0	0	0
ENSMUSG00000118125	0	0	0
ENSMUSG00000038658	0	0	0
ENSMUSG00000079478	0	0	0
ENSMUSG00000033417	0	0	0
ENSMUSG00002075851	0	0	0
ENSMUSG00000117790	0	0	0
ENSMUSG00000072437	0	0	0
ENSMUSG00000024991	0	0	0
ENSMUSG00000118735	0	0	0
ENSMUSG00002075991	0	0	0
ENSMUSG00002075125	0	0	0
ENSMUSG00000046324	0	0	0
ENSMUSG00000024806	0	0	0
ENSMUSG00000024940	0	0	0
ENSMUSG00000024993	0	0	0
ENSMUSG00000046138	0	0	0
ENSMUSG00000118251	0	0	0
ENSMUSG00000083036	0	0	0
ENSMUSG00000074909	0	0	0
ENSMUSG00000117883	0	0	0
ENSMUSG00000063698	0	0	0
ENSMUSG00000024997	0	0	0
ENSMUSG00000024810	0	0	0
ENSMUSG00000087937	0	0	0
ENSMUSG00000024815	0	0	0
ENSMUSG00000003228	0	0	0
ENSMUSG00000096578	0	0	0
ENSMUSG00000088894	0	0	0
ENSMUSG00000074733	0	0	0
ENSMUSG00000070263	0	0	0
ENSMUSG00000118252	0	0	0
ENSMUSG00000094649	0	0	0
ENSMUSG00000069475	0	0	0
ENSMUSG00000024817	0	0	0
ENSMUSG00000024941	0	0	0
ENSMUSG00000059326	0	0	0
ENSMUSG00000117740	0	0	0
ENSMUSG00000117782	0	0	0
ENSMUSG00000117951	0	0	0
ENSMUSG00000095993	0	0	0
ENSMUSG00000118197	0	0	0
ENSMUSG00000024827	0	0	0
ENSMUSG00000058607	0	0	0
ENSMUSG00000024863	0	0	0
ENSMUSG00002075891	0	0	0
ENSMUSG00002075253	0	0	0
ENSMUSG00000118374	0	0	0
ENSMUSG00000117953	0	0	0
ENSMUSG00000058816	0	0	0
ENSMUSG00000024868	0	0	0
ENSMUSG00000052920	0	0	0
ENSMUSG00002076671	0	0	0
ENSMUSG00000053536	0	0	0
ENSMUSG00000118011	0	0	0
ENSMUSG00000052595	0	0	0
ENSMUSG00000114443	0	0	0
ENSMUSG00000118366	0	0	0
ENSMUSG00000024887	0	0	0
ENSMUSG00000040451	0	0	0
ENSMUSG00000118064	0	0	0
ENSMUSG00000118355	0	0	0
ENSMUSG00000118329	0	0	0
ENSMUSG00000062456	0	0	0
ENSMUSG00000024896	0	0	0
ENSMUSG00000118106	0	0	0
ENSMUSG00000024899	1	0	1
ENSMUSG00000013662	0	0	0
ENSMUSG00000013663	0	0	0
ENSMUSG00002074891	0	0	0
ENSMUSG00000117664	0	0	0
ENSMUSG00000118196	0	0	0
ENSMUSG00000071573	0	0	0
ENSMUSG00000106278	0	0	0
ENSMUSG00000087112	0	0	0
ENSMUSG00000118289	0	0	0
ENSMUSG00000086875	0	0	0
ENSMUSG00000079344	0	0	0
ENSMUSG00000118121	0	0	0
ENSMUSG00000024766	0	0	0
ENSMUSG00000118513	0	0	0
ENSMUSG00002075994	0	0	0
ENSMUSG00000086812	0	0	0
ENSMUSG00000118360	0	0	0
ENSMUSG00000117667	0	0	0
ENSMUSG00000085924	0	0	0
ENSMUSG00000087303	0	0	0
ENSMUSG00000079342	0	0	0
ENSMUSG00000037603	0	0	0
ENSMUSG00000085934	0	0	0
ENSMUSG00000117821	0	0	0
ENSMUSG00000065380	0	0	0
ENSMUSG00000024768	0	0	0
ENSMUSG00000024771	0	0	0
ENSMUSG00000118302	0	0	0
ENSMUSG00000024770	0	0	0
ENSMUSG00002075813	0	0	0
ENSMUSG00000056078	0	0	0
ENSMUSG00000024774	0	0	0
ENSMUSG00000024776	0	0	0
ENSMUSG00000035783	0	0	0
ENSMUSG00000118066	0	0	0
ENSMUSG00000024778	0	0	0
ENSMUSG00002075250	0	0	0
ENSMUSG00002076079	0	0	0
ENSMUSG00000050370	0	0	0
ENSMUSG00000097558	0	0	0
ENSMUSG00000024781	0	0	0
ENSMUSG00000118048	0	0	0
ENSMUSG00000045932	0	0	0
ENSMUSG00000074896	0	0	0
ENSMUSG00000079339	0	0	0
ENSMUSG00000062488	0	0	0
ENSMUSG00000024786	0	0	0
ENSMUSG00000067297	0	0	0
ENSMUSG00000118260	0	0	0
ENSMUSG00000034459	0	0	0
ENSMUSG00000024784	0	0	0
ENSMUSG00000009378	0	0	0
ENSMUSG00000118098	0	0	0
ENSMUSG00002074940	0	0	0
ENSMUSG00000118083	0	0	0
ENSMUSG00000088212	0	0	0
ENSMUSG00000117945	0	0	0
ENSMUSG00000024777	0	0	0
ENSMUSG00000033610	0	0	0
ENSMUSG00000065594	0	0	0
ENSMUSG00000024773	0	0	0
ENSMUSG00000065582	0	0	0
ENSMUSG00000065523	0	0	0
ENSMUSG00000085196	0	0	0
ENSMUSG00000024772	0	0	0
ENSMUSG00000024769	0	0	0
ENSMUSG00000117681	0	0	0
ENSMUSG00000024795	0	0	0
ENSMUSG00000089151	0	0	0
ENSMUSG00000101966	0	0	0
ENSMUSG00000117865	0	0	0
ENSMUSG00000117973	0	0	0
ENSMUSG00000089087	0	0	0
ENSMUSG00002075816	0	0	0
ENSMUSG00002076303	0	0	0
ENSMUSG00000118212	0	0	0
ENSMUSG00000077205	0	0	0
ENSMUSG00000024798	0	0	0
ENSMUSG00000024800	0	0	0
ENSMUSG00000024803	0	0	0
ENSMUSG00000117998	0	0	0
ENSMUSG00000118032	0	0	0
ENSMUSG00000114859	0	0	0
ENSMUSG00000100969	0	0	0
ENSMUSG00000117761	0	0	0
ENSMUSG00000118966	0	0	0
ENSMUSG00000118182	0	0	0
ENSMUSG00000117928	0	0	0
ENSMUSG00000118393	0	0	0
ENSMUSG00000118052	0	0	0
ENSMUSG00000118203	0	0	0
ENSMUSG00000117886	0	0	0
ENSMUSG00000024947	0	0	0
ENSMUSG00000024805	0	0	0
ENSMUSG00000114285	0	0	0
ENSMUSG00002076963	0	0	0
ENSMUSG00000114409	0	0	0
ENSMUSG00000114235	0	0	0
ENSMUSG00000024831	0	0	0
ENSMUSG00000024829	0	0	0
ENSMUSG00000099261	0	0	0
ENSMUSG00000118213	0	0	0
ENSMUSG00000024900	0	0	0
ENSMUSG00000041180	0	0	0
ENSMUSG00000067279	1	0	1
ENSMUSG00000117938	0	0	0
ENSMUSG00000024905	0	0	0
ENSMUSG00000024907	0	0	0
ENSMUSG00000024811	0	0	0
ENSMUSG00000047632	0	0	0
ENSMUSG00000024948	0	0	0
ENSMUSG00000040565	0	0	0
ENSMUSG00000099230	0	0	0
ENSMUSG00000024908	0	0	0
ENSMUSG00000114315	0	0	0
ENSMUSG00000075908	0	0	0
ENSMUSG00000114302	0	0	0
ENSMUSG00000024913	0	0	0
ENSMUSG00000118249	0	0	0
ENSMUSG00000035372	0	0	0
ENSMUSG00000117739	0	0	0
ENSMUSG00000118231	0	0	0
ENSMUSG00000118096	0	0	0
ENSMUSG00000117773	0	0	0
ENSMUSG00000024949	0	0	0
ENSMUSG00000032648	0	0	0
ENSMUSG00000053799	0	0	0
ENSMUSG00000062432	0	0	0
ENSMUSG00000024987	0	0	0
ENSMUSG00000117989	0	0	0
ENSMUSG00000117939	0	0	0
ENSMUSG00000118115	0	0	0
ENSMUSG00000032946	0	0	0
ENSMUSG00000084876	0	0	0
ENSMUSG00000045098	0	0	0
ENSMUSG00000082848	0	0	0
ENSMUSG00000033768	0	0	0
ENSMUSG00000048612	0	0	0
ENSMUSG00000117897	0	0	0
ENSMUSG00000052188	0	0	0
ENSMUSG00000069554	0	0	0
ENSMUSG00000061742	0	0	0
ENSMUSG00000024989	0	0	0
ENSMUSG00000064646	0	0	0
ENSMUSG00000054200	0	0	0
ENSMUSG00000024990	0	0	0
ENSMUSG00000024992	0	0	0
ENSMUSG00000054237	0	0	0
ENSMUSG00000067242	0	0	0
ENSMUSG00000118242	0	0	0
ENSMUSG00000105709	0	0	0
ENSMUSG00000118381	0	0	0
ENSMUSG00000117920	0	0	0
ENSMUSG00000118335	0	0	0
ENSMUSG00000044026	0	0	0
ENSMUSG00002075727	0	0	0
ENSMUSG00000024998	0	0	0
ENSMUSG00000117935	0	0	0
ENSMUSG00000101079	0	0	0
ENSMUSG00000024999	0	0	0
ENSMUSG00000048720	0	0	0
ENSMUSG00002075032	0	0	0
ENSMUSG00000025001	0	0	0
ENSMUSG00000114610	0	0	0
ENSMUSG00000025002	0	0	0
ENSMUSG00002075482	0	0	0
ENSMUSG00000067231	0	0	0
ENSMUSG00000067229	0	0	0
ENSMUSG00000093610	0	0	0
ENSMUSG00000003053	0	0	0
ENSMUSG00000118146	0	0	0
ENSMUSG00000032808	0	0	0
ENSMUSG00000025003	0	0	0
ENSMUSG00000062624	0	0	0
ENSMUSG00000074882	0	0	0
ENSMUSG00000025004	0	0	0
ENSMUSG00000036278	0	0	0
ENSMUSG00000092008	0	0	0
ENSMUSG00000117901	0	0	0
ENSMUSG00000117738	0	0	0
ENSMUSG00000047787	0	0	0
ENSMUSG00000042248	0	0	0
ENSMUSG00000067225	0	0	0
ENSMUSG00000024767	0	0	0
ENSMUSG00000035885	0	0	0
ENSMUSG00000054827	2	0	2
ENSMUSG00000024764	0	0	0
ENSMUSG00000119835	0	0	0
ENSMUSG00002075307	0	0	0
ENSMUSG00000060613	0	0	0
ENSMUSG00000117785	0	0	0
ENSMUSG00000098091	1	0	1
ENSMUSG00000055044	0	0	0
ENSMUSG00000117793	0	0	0
ENSMUSG00000024968	0	0	0
ENSMUSG00000025006	0	0	0
ENSMUSG00000114796	0	0	0
ENSMUSG00000024969	0	0	0
ENSMUSG00000091558	0	0	0
ENSMUSG00000024970	0	0	0
ENSMUSG00000117743	0	0	0
ENSMUSG00000095690	0	0	0
ENSMUSG00000118297	0	0	0
ENSMUSG00000041845	0	0	0
ENSMUSG00000053080	0	0	0
ENSMUSG00000098293	0	0	0
ENSMUSG00000049303	0	0	0
ENSMUSG00000042041	0	0	0
ENSMUSG00000025007	0	0	0
ENSMUSG00000096592	0	0	0
ENSMUSG00000097792	0	0	0
ENSMUSG00000024758	0	0	0
ENSMUSG00000025008	0	0	0
ENSMUSG00000024892	0	0	0
ENSMUSG00000045045	0	0	0
ENSMUSG00000048120	0	0	0
ENSMUSG00000090041	0	0	0
ENSMUSG00000094388	0	0	0
ENSMUSG00000117952	0	0	0
ENSMUSG00000108929	0	0	0
ENSMUSG00000024889	0	0	0
ENSMUSG00000098346	0	0	0
ENSMUSG00000025010	0	0	0
ENSMUSG00000097740	0	0	0
ENSMUSG00000099118	0	0	0
ENSMUSG00000024759	1	0	1
ENSMUSG00000049164	0	0	0
ENSMUSG00000071691	0	0	0
ENSMUSG00000117746	0	0	0
ENSMUSG00000060675	0	0	0
ENSMUSG00000061132	0	0	0
ENSMUSG00000096370	0	0	0
ENSMUSG00000024972	0	0	0
ENSMUSG00000025014	0	0	0
ENSMUSG00000050121	0	0	0
ENSMUSG00000024973	0	0	0
ENSMUSG00000024761	0	0	0
ENSMUSG00000024757	0	0	0
ENSMUSG00000083160	0	0	0
ENSMUSG00000081596	0	0	0
ENSMUSG00000117937	1	0	1
ENSMUSG00000025013	0	0	0
ENSMUSG00000053303	0	0	0
ENSMUSG00000118312	0	0	0
ENSMUSG00000025016	0	0	0
ENSMUSG00000067656	0	0	0
ENSMUSG00002076220	0	0	0
ENSMUSG00000118220	0	0	0
ENSMUSG00000118036	0	0	0
ENSMUSG00000063590	0	0	0
ENSMUSG00000025017	0	0	0
ENSMUSG00000075044	0	0	0
ENSMUSG00000118280	0	0	0
ENSMUSG00000044065	0	0	0
ENSMUSG00000118345	0	0	0
ENSMUSG00000117877	0	0	0
ENSMUSG00000025019	0	0	0
ENSMUSG00000098286	0	0	0
ENSMUSG00000052562	0	0	0
ENSMUSG00000110298	0	0	0
ENSMUSG00000086174	0	0	0
ENSMUSG00000063796	0	0	0
ENSMUSG00000024650	0	0	0
ENSMUSG00000117763	0	0	0
ENSMUSG00000032773	0	0	0
ENSMUSG00002075107	0	0	0
ENSMUSG00000010095	0	0	0
ENSMUSG00000025020	0	0	0
ENSMUSG00002075271	0	0	0
ENSMUSG00000064721	0	0	0
ENSMUSG00000065392	0	0	0
ENSMUSG00000065281	0	0	0
ENSMUSG00000065280	0	0	0
ENSMUSG00000065378	0	0	0
ENSMUSG00000065782	0	0	0
ENSMUSG00000065305	0	0	0
ENSMUSG00000065087	0	0	0
ENSMUSG00000042729	0	0	0
ENSMUSG00000025154	0	0	0
ENSMUSG00000090840	0	0	0
ENSMUSG00000067199	0	0	0
ENSMUSG00000047604	0	0	0
ENSMUSG00000035049	0	0	0
ENSMUSG00000117675	0	0	0
ENSMUSG00000011752	0	0	0
ENSMUSG00000034321	0	0	0
ENSMUSG00000025157	0	0	0
ENSMUSG00000010110	0	0	0
ENSMUSG00000098844	0	0	0
ENSMUSG00000010097	0	0	0
ENSMUSG00000117924	0	0	0
ENSMUSG00000118346	0	0	0
ENSMUSG00000003680	0	0	0
ENSMUSG00000118261	0	0	0
ENSMUSG00000118305	0	0	0
ENSMUSG00000071662	0	0	0
ENSMUSG00000071661	0	0	0
ENSMUSG00000071660	0	0	0
ENSMUSG00000071659	0	0	0
ENSMUSG00000118124	0	0	0
ENSMUSG00000071658	0	0	0
ENSMUSG00000071657	0	0	0
ENSMUSG00000071656	0	0	0
ENSMUSG00000071655	0	0	0
ENSMUSG00000071654	0	0	0
ENSMUSG00000025159	0	0	0
ENSMUSG00000096740	0	0	0
ENSMUSG00000116166	0	0	0
ENSMUSG00000070167	0	0	0
ENSMUSG00000093314	0	0	0
ENSMUSG00000089102	0	0	0
ENSMUSG00000025171	0	0	0
ENSMUSG00000071653	0	0	0
ENSMUSG00000116347	0	0	0
ENSMUSG00000071652	0	0	0
ENSMUSG00000025172	0	0	0
ENSMUSG00000025176	0	0	0
ENSMUSG00000090369	0	0	0
ENSMUSG00000049670	0	0	0
ENSMUSG00000025178	0	0	0
ENSMUSG00000018821	0	0	0
ENSMUSG00000044345	0	0	0
ENSMUSG00000117856	0	0	0
ENSMUSG00000018820	0	0	0
ENSMUSG00000071650	0	0	0
ENSMUSG00000018822	0	0	0
ENSMUSG00000071649	0	0	0
ENSMUSG00000042532	0	0	0
ENSMUSG00000071648	0	0	0
ENSMUSG00000071647	0	0	0
ENSMUSG00000042401	0	0	0
ENSMUSG00000114220	0	0	0
ENSMUSG00002075478	0	0	0
ENSMUSG00000093234	0	0	0
ENSMUSG00000117706	0	0	0
ENSMUSG00000117728	0	0	0
ENSMUSG00000025184	0	0	0
ENSMUSG00000090117	0	0	0
ENSMUSG00000071646	0	0	0
ENSMUSG00000071645	0	0	0
ENSMUSG00000025185	0	0	0
ENSMUSG00000077768	0	0	0
ENSMUSG00000071644	0	0	0
ENSMUSG00000069833	0	0	0
ENSMUSG00000024653	0	0	0
ENSMUSG00000024654	0	0	0
ENSMUSG00000024658	0	0	0
ENSMUSG00000117804	0	0	0
ENSMUSG00002074975	0	0	0
ENSMUSG00000067608	0	0	0
ENSMUSG00000101398	0	0	0
ENSMUSG00000071640	0	0	0
ENSMUSG00000096818	0	0	0
ENSMUSG00000060224	0	0	0
ENSMUSG00000100141	0	0	0
ENSMUSG00000117756	0	0	0
ENSMUSG00000118383	0	0	0
ENSMUSG00000118354	0	0	0
ENSMUSG00000096872	0	0	0
ENSMUSG00002076484	0	0	0
ENSMUSG00000118138	0	0	0
ENSMUSG00000024660	0	0	0
ENSMUSG00000118325	0	0	0
ENSMUSG00002075984	0	0	0
ENSMUSG00000118008	0	0	0
ENSMUSG00000118065	0	0	0
ENSMUSG00000118183	0	0	0
ENSMUSG00000118123	0	0	0
ENSMUSG00000024661	0	0	0
ENSMUSG00000037418	0	0	0
ENSMUSG00000025188	0	0	0
ENSMUSG00000090235	0	0	0
ENSMUSG00000074852	0	0	0
ENSMUSG00002074881	0	0	0
ENSMUSG00000117880	0	0	0
ENSMUSG00000117682	0	0	0
ENSMUSG00000047509	0	0	0
ENSMUSG00000114742	0	0	0
ENSMUSG00000024663	0	0	0
ENSMUSG00000025189	0	0	0
ENSMUSG00000114721	0	0	0
ENSMUSG00000025190	0	0	0
ENSMUSG00000118221	0	0	0
ENSMUSG00000118308	0	0	0
ENSMUSG00000117991	0	0	0
ENSMUSG00000092250	0	0	0
ENSMUSG00000044220	0	0	0
ENSMUSG00002074883	0	0	0
ENSMUSG00000118236	0	0	0
ENSMUSG00000040414	0	0	0
ENSMUSG00000024664	0	0	0
ENSMUSG00000025192	0	0	0
ENSMUSG00000024665	0	0	0
ENSMUSG00000117700	0	0	0
ENSMUSG00000040018	0	0	0
ENSMUSG00000010663	0	0	0
ENSMUSG00000098363	0	0	0
ENSMUSG00000064032	0	0	0
ENSMUSG00000025193	0	0	0
ENSMUSG00000024742	0	0	0
ENSMUSG00000036372	0	0	0
ENSMUSG00000025194	1	0	1
ENSMUSG00000025195	0	0	0
ENSMUSG00000036098	0	0	0
ENSMUSG00000088490	0	0	0
ENSMUSG00000118000	0	0	0
ENSMUSG00002075235	0	0	0
ENSMUSG00000025196	0	0	0
ENSMUSG00000035735	0	0	0
ENSMUSG00000118330	0	0	0
ENSMUSG00000025197	1	0	1
ENSMUSG00000025198	0	0	0
ENSMUSG00000025199	0	0	0
ENSMUSG00000025200	0	0	0
ENSMUSG00000077391	0	0	0
ENSMUSG00000024743	0	0	0
ENSMUSG00000118310	0	0	0
ENSMUSG00000090291	0	0	0
ENSMUSG00000057506	0	0	0
ENSMUSG00000037578	0	0	0
ENSMUSG00000025202	0	0	0
ENSMUSG00000117900	0	0	0
ENSMUSG00000118217	0	0	0
ENSMUSG00000117958	0	0	0
ENSMUSG00000035179	0	0	0
ENSMUSG00000025203	0	0	0
ENSMUSG00000093315	0	0	0
ENSMUSG00000117957	0	0	0
ENSMUSG00000050195	0	0	0
ENSMUSG00000037071	2	0	2
ENSMUSG00000024668	0	0	0
ENSMUSG00000118076	0	0	0
ENSMUSG00000117796	0	0	0
ENSMUSG00000036961	0	0	0
ENSMUSG00000034820	0	0	0
ENSMUSG00000051984	0	0	0
ENSMUSG00000091471	0	0	0
ENSMUSG00000024667	0	0	0
ENSMUSG00000025204	0	0	0
ENSMUSG00000024666	0	0	0
ENSMUSG00000117955	0	0	0
ENSMUSG00000036450	0	0	0
ENSMUSG00000117911	0	0	0
ENSMUSG00000117823	0	0	0
ENSMUSG00000004231	0	0	0
ENSMUSG00000092469	0	0	0
ENSMUSG00000098952	0	0	0
ENSMUSG00000092369	0	0	0
ENSMUSG00000117967	0	0	0
ENSMUSG00000034445	0	0	0
ENSMUSG00000036097	0	0	0
ENSMUSG00000065159	0	0	0
ENSMUSG00000118204	0	0	0
ENSMUSG00000034371	0	0	0
ENSMUSG00000025207	0	0	0
ENSMUSG00000025208	0	0	0
ENSMUSG00000025209	0	0	0
ENSMUSG00000024740	0	0	0
ENSMUSG00000035342	0	0	0
ENSMUSG00000043789	0	0	0
ENSMUSG00000118392	0	0	0
