9385	49
4177638	4177757	1	3	0	1
4177638	4181028	1	5	0	1
4177638	4181226	1	2	3	1
4177835	4180854	1	2	1	1
4177835	4181028	1	2	0	1
4177835	4181226	1	3	3	1
4181074	4181226	1	2	3	1
4181281	4181359	1	2	0	1
4186014	4186111	2	0	1	2
4186260	4187104	2	0	2	2
4187215	4188488	2	0	1	2
4187215	4188546	2	0	0	2
4188691	4188771	2	0	1	2
4188803	4189200	2	1	2	2
4189545	4189653	2	0	3	2
4189876	4191398	2	0	3	2
4190403	4192420	1	3	0	1
4191608	4191740	2	0	0	2
4191942	4193991	2	0	0	2
4198721	4199339	1	1	0	1
4198728	4199339	1	1	0	1
4198735	4199339	1	1	0	1
4198735	4199860	1	1	0	1
4199543	4199860	1	2	0	1
4199984	4200087	1	1	2	1
4199984	4200437	1	1	2	1
4200218	4200437	1	3	3	1
4200620	4200704	1	0	1	1
4200825	4201392	1	0	1	1
4201498	4201577	1	2	1	1
4201724	4202519	1	4	2	1
4202578	4203224	1	2	0	1
4203489	4203594	1	0	1	1
4204286	4205920	3	3	2	1
4204702	4205920	1	1	1	1
4207198	4207479	2	0	3	2
4207198	4207679	2	0	1	2
4207593	4207679	2	1	1	2
4207788	4207876	2	0	1	2
4207955	4208063	2	0	3	2
4208127	4208607	2	0	2	2
4208127	4208822	2	0	0	2
4208362	4208607	2	1	2	2
4208716	4208800	2	0	1	2
4208716	4208826	4	0	1	2
4208918	4209000	2	1	0	2
4209092	4209224	2	1	1	2
4209092	4209400	2	1	1	2
4209326	4209400	2	0	1	2
4209326	4211065	2	0	1	2
4209459	4209563	2	2	3	2
4209459	4211065	2	2	1	2
4209704	4211065	2	0	1	2
4211214	4212257	2	1	2	2
4212327	4212600	2	2	2	2
4212717	4213165	2	0	1	2
4212722	4212819	2	1	0	2
4212861	4213165	2	1	1	2
4216563	4219353	2	0	2	2
4216563	4219525	2	0	1	2
4216563	4219896	2	0	1	2
4219807	4219896	2	1	1	2
4220070	4220823	2	1	3	2
4220129	4220823	2	3	2	2
4220910	4220993	2	1	4	2
4221169	4221409	2	2	2	2
4221169	4221611	2	4	2	2
4221169	4221834	2	3	1	2
4221740	4222581	1	0	0	1
4221898	4222143	2	1	1	2
4222234	4222622	2	1	3	2
4222234	4222956	2	1	3	2
4223219	4225002	2	0	1	2
4223219	4234827	2	0	1	2
4225030	4225391	2	0	2	2
4235072	4235349	2	3	3	2
4235072	4238941	2	3	2	2
4235505	4237269	2	1	2	2
4235505	4237939	2	1	1	2
4235505	4238243	2	1	1	2
4238079	4238243	2	0	1	2
4238130	4238243	2	1	1	2
4238130	4238941	2	1	2	2
4238310	4238564	2	1	1	2
4238310	4238941	2	1	2	2
4238310	4239210	2	1	1	2
4238723	4238941	2	0	2	2
4239053	4239210	2	0	1	2
4239057	4239210	2	1	1	2
4239318	4239403	2	1	3	2
4239512	4239861	2	4	2	2
4239962	4240661	2	1	2	2
4240834	4241016	2	0	2	2
4242260	4242692	2	1	1	2
4242270	4242742	1	2	0	1
4242270	4242747	1	2	1	1
4242484	4242742	1	1	0	1
4242875	4243019	1	1	2	1
4243251	4243764	1	0	1	1
4243870	4244464	1	1	1	1
4244689	4244769	1	3	2	1
4244905	4244979	1	7	0	1
4246081	4246178	2	0	2	2
4246381	4247110	2	0	4	2
4247249	4247336	2	1	3	2
4247402	4247474	2	1	1	2
4247585	4247668	2	0	2	2
4247779	4250269	2	1	1	2
4250320	4251603	4	2	2	2
4250370	4250462	2	1	1	2
4250578	4250926	2	1	2	2
4250984	4251326	2	0	1	2
4251056	4251147	2	0	1	2
4251056	4251326	2	0	1	2
4251246	4251326	2	1	1	2
4251398	4251480	2	0	1	2
4251797	4252124	1	4	1	1
4251797	4252535	1	2	1	1
4251904	4252124	1	2	1	1
4252237	4252385	1	1	0	1
4252237	4252535	1	1	1	1
4252437	4252535	1	2	1	1
4264554	4265785	1	3	0	1
4264554	4270230	1	3	1	1
4264554	4282515	1	4	1	1
4264686	4270230	1	2	1	1
4265884	4270230	1	2	1	1
4270398	4272126	1	0	0	1
4270398	4282800	1	0	2	1
4282242	4282515	1	2	1	1
4282606	4282800	1	3	2	1
4282913	4283266	1	3	0	1
4304203	4307363	2	0	2	2
4307147	4307363	2	0	4	2
4312660	4313573	2	2	0	2
4313845	4313934	2	0	3	2
4314012	4314340	2	1	3	2
4314136	4314340	2	0	2	2
4314488	4315129	2	0	4	2
4315177	4315318	2	1	1	2
4315448	4315636	2	0	2	2
4315731	4315836	2	1	0	2
4315743	4315836	2	1	0	2
4316026	4316133	2	1	1	2
4316200	4316401	2	1	1	2
4316200	4316548	2	1	4	2
4316474	4316548	2	0	3	2
4316665	4317773	2	1	1	2
4316665	4318571	2	1	2	2
4318002	4318571	2	0	4	2
4318006	4318209	2	1	2	2
4318006	4318571	2	1	3	2
4318610	4319041	2	1	1	2
4318613	4319041	2	0	1	2
4320577	4320820	2	1	0	2
4320913	4320992	2	3	4	2
4321153	4321245	2	0	2	2
4321157	4321245	2	1	3	2
4321363	4321468	2	0	1	2
4321627	4322596	2	2	2	2
4322728	4322826	2	1	1	2
4322889	4323047	2	1	2	2
4323130	4323562	4	1	2	2
4323130	4330563	2	2	2	2
4323630	4330563	2	1	2	2
4324216	4325363	3	2	12	1
4329812	4330563	2	0	2	2
4330754	4330963	2	0	1	2
4331108	4331189	2	0	1	2
4331108	4331944	2	0	4	2
4331236	4331944	2	1	2	2
4332062	4332195	2	1	4	2
4332070	4332195	2	0	3	2
4332332	4332907	2	0	2	2
4337292	4337379	2	0	0	2
4337494	4337584	2	0	1	2
4337651	4337849	2	0	1	2
4337722	4337849	2	0	1	2
4338013	4338438	2	0	3	2
4338013	4338618	2	0	4	2
4338535	4338618	2	0	2	2
4338686	4339339	2	1	1	2
4339441	4339699	2	1	1	2
4339767	4339924	2	0	1	2
4340033	4340100	2	1	0	2
4340048	4340100	2	0	0	2
4340196	4340421	2	0	2	2
4340553	4340630	2	3	1	2
4340710	4340798	2	1	1	2
4340899	4341265	2	2	0	2
4341358	4341616	2	0	0	2
4341669	4342196	2	0	2	2
4342259	4342388	2	0	3	2
4342464	4342570	2	0	0	2
4342673	4342793	2	0	2	2
4342868	4344876	2	1	2	2
4344954	4355062	2	0	1	2
4344954	4355148	2	0	1	2
4344954	4355928	2	0	3	2
4355221	4355928	2	1	4	2
4369309	4370178	2	2	3	2
4370395	4370924	2	2	3	2
4371084	4372409	2	1	2	2
4371084	4372413	2	1	3	2
4372578	4374363	2	3	1	2
4372578	4374812	2	2	1	2
4375074	4376835	2	0	3	2
4376926	4378154	2	0	2	2
4378287	4378979	2	0	0	2
4379250	4381212	2	0	2	2
4381297	4382467	2	0	2	2
4381297	4383669	2	0	2	2
4381297	4392873	2	0	2	2
4382513	4383669	2	4	2	2
4391482	4392873	2	0	2	2
4393269	4395544	2	0	1	2
4395672	4398672	2	2	1	2
4398789	4400203	2	2	3	2
4400333	4401763	2	0	2	2
4400358	4401763	2	2	2	2
4401858	4402294	2	3	0	2
4402402	4406774	2	2	1	2
4406954	4411564	2	1	1	2
4411612	4412003	2	1	0	2
4412083	4412802	2	0	2	2
4412942	4444818	2	0	1	2
4438580	4438967	2	3	4	2
4439085	4444818	2	2	1	2
4444920	4446337	2	1	1	2
4444920	4447960	2	1	2	2
4476284	4476503	2	1	2	2
4476284	4476606	2	1	3	2
4476284	4476653	2	1	1	2
4476789	4482081	2	0	1	2
4482192	4482794	2	1	1	2
4482883	4489246	2	0	2	2
4489417	4493768	1	1	0	1
4489698	4493768	1	1	0	1
4493816	4494029	1	5	1	1
4493816	4497551	1	3	0	1
4494066	4497323	1	2	1	1
4494066	4497551	1	2	0	1
4497454	4497551	1	2	0	1
4497888	4500955	2	1	3	2
4501061	4502072	2	1	1	2
4501090	4502303	2	0	2	2
4502425	4503791	2	1	2	2
4504008	4506521	2	0	1	2
4506915	4510643	2	0	2	2
4506915	4510692	2	0	3	2
4510838	4517933	2	0	1	2
4517991	4526961	2	0	1	2
4547642	4548270	2	0	3	2
4560609	4565680	1	2	0	1
4565718	4580773	1	1	2	1
4565718	4589906	1	1	0	1
4565718	4651626	1	1	0	1
4590115	4651626	1	3	0	1
4608937	4651626	1	1	0	1
4644470	4651626	1	2	0	1
4644488	4651626	1	3	0	1
4651763	4651891	1	2	2	1
4652077	4652236	1	2	1	1
4652403	4652500	1	3	1	1
4652647	4652784	1	2	1	1
4652903	4653086	1	2	1	1
4653239	4654491	1	4	2	1
4654611	4657558	1	0	0	1
4657722	4659890	1	2	2	1
4660074	4667606	1	2	0	1
4662666	4663182	2	1	1	2
4664542	4664989	2	1	3	2
4667752	4667991	1	1	1	1
4668082	4668168	1	3	1	1
4668548	4668984	1	0	2	1
4669226	4669346	1	2	1	1
4669597	4669806	1	3	0	1
4670052	4670140	1	2	4	1
4670321	4670393	1	2	2	1
4670643	4670846	1	2	2	1
4670988	4671066	1	2	1	1
4673270	4673527	2	1	3	2
4673270	4673852	2	1	3	2
4673591	4673852	2	0	3	2
4673604	4673852	2	0	4	2
4673925	4674040	2	0	1	2
4674179	4674711	2	0	1	2
4674209	4674686	2	0	2	2
4674209	4674711	2	0	1	2
4674791	4675039	2	0	1	2
4675120	4675219	2	1	4	2
4675124	4675219	2	0	3	2
4675323	4675459	2	1	2	2
4675911	4675990	2	1	2	2
4676218	4677195	2	0	2	2
4677275	4687244	2	0	2	2
4687344	4692139	2	1	2	2
4692251	4695626	2	0	2	2
4695749	4699699	2	1	1	2
4699506	4699699	2	3	1	2
4699847	4702151	2	0	0	2
4699847	4704145	4	0	2	2
4702303	4708286	6	4	1	2
4704221	4709453	2	3	2	2
4708483	4709453	2	0	2	2
4709526	4710256	2	1	0	2
4709526	4710260	2	1	1	2
4710317	4713558	2	0	2	2
4713643	4722084	4	1	2	2
4722195	4742478	2	0	2	2
4742533	4746030	2	0	0	2
4746170	4748203	2	0	2	2
4761672	4768845	1	2	1	1
4762489	4768845	1	3	1	1
4769025	4774106	1	3	0	1
4771560	4774106	1	2	0	1
4774259	4774656	1	1	0	1
4774831	4775927	1	2	0	1
4776020	4776166	1	1	0	1
4776248	4776608	1	1	1	1
4776725	4779088	1	2	0	1
4779202	4779328	1	2	2	1
4779517	4781300	1	0	2	1
4781419	4781952	1	2	1	1
4782112	4782414	1	3	1	1
4782718	4783680	1	2	1	1
4783835	4784065	1	2	0	1
4784937	4787368	1	2	2	1
4787507	4787837	1	2	4	1
4788595	4789133	1	4	1	1
4789337	4789617	1	2	1	1
4789709	4789879	1	2	0	1
4790027	4792359	1	2	1	1
4791871	4792359	1	0	1	1
4792624	4794074	1	3	0	1
4794300	4794492	1	0	0	1
4794583	4795135	1	3	0	1
4794895	4843842	2	0	1	2
4795397	4795484	1	2	1	1
4795616	4795806	1	2	0	1
4796012	4796592	1	0	0	1
4796968	4797738	1	4	3	1
4797984	4798085	1	1	1	1
4798225	4798620	1	2	0	1
4798706	4798964	1	1	0	1
4799162	4799428	1	1	0	1
4799572	4799660	1	1	1	1
4799737	4799809	1	3	0	1
4799861	4800047	1	0	1	1
4800269	4800507	1	3	2	1
4800682	4801175	1	1	0	1
4801219	4801527	1	2	1	1
4806689	4807272	1	2	1	1
4806979	4807272	1	2	1	1
4807697	4810039	1	2	1	1
4807697	4810043	1	2	0	1
4807697	4812003	1	5	1	1
4808147	4812003	1	1	1	1
4810310	4812003	1	1	1	1
4812675	4814376	1	2	3	1
4812675	4815370	1	2	2	1
4814599	4815370	1	0	2	1
4835595	4837387	2	3	2	2
4835595	4840183	2	3	2	2
4835595	4842424	2	3	2	2
4835595	4861198	2	2	2	2
4838070	4842424	2	1	6	2
4838070	4861198	2	1	3	2
4840338	4842424	2	0	2	2
4842848	4843698	2	1	1	2
4842848	4843842	2	1	1	2
4842848	4843853	2	1	5	2
4842848	4843952	2	1	1	2
4842848	4861198	2	1	2	2
4844037	4851577	2	3	2	2
4844037	4861198	2	4	2	2
4851833	4851998	2	2	2	2
4851833	4852577	2	3	2	2
4851833	4861198	2	3	2	2
4851888	4854586	1	5	0	1
4854043	4861198	2	0	2	2
4854659	4854860	3	2	1	1
4854909	4855617	1	3	1	1
4875692	4875796	2	2	2	2
4875901	4875970	2	3	3	2
4876049	4882859	2	0	1	2
4882921	4883367	2	0	3	2
4882921	4884199	2	0	0	2
4883475	4884266	2	0	2	2
4883546	4884199	2	0	0	2
4883546	4884220	2	0	1	2
4883546	4884266	2	0	2	2
4883546	4888857	2	0	4	2
4884338	4888857	2	2	3	2
4888931	4889223	2	0	1	2
4905514	4905724	1	1	1	1
4905824	4906096	1	1	0	1
4905824	4906538	1	1	1	1
4905836	4906096	1	2	0	1
4906182	4906273	1	3	0	1
4906336	4906471	1	4	1	1
4906336	4906538	1	2	1	1
4906615	4907996	1	2	0	1
4908111	4908213	1	5	0	1
4908360	4908442	1	3	1	1
4908540	4908618	1	1	0	1
4908700	4909429	1	1	1	1
4909333	4909429	1	0	1	1
4909550	4909628	1	0	0	1
4909694	4909784	1	3	0	1
4909876	4910276	1	0	1	1
4910336	4910417	1	2	1	1
4911531	4911611	2	0	2	2
4911771	4912196	2	1	1	2
4912263	4912350	2	0	1	2
4912498	4913161	2	0	2	2
4913342	4913436	2	1	2	2
4913572	4913997	2	2	0	2
4914181	4914451	2	0	5	2
4914593	4914679	2	0	2	2
4914789	4915325	2	0	0	2
4915477	4917567	2	1	1	2
4917716	4917839	2	1	1	2
4918071	4918744	2	0	2	2
4918838	4919384	2	1	3	2
4919471	4920938	2	0	2	2
4921021	4921108	2	1	2	2
4921188	4921623	2	0	4	2
4921712	4921797	2	0	2	2
4921885	4922265	2	0	2	2
4922386	4922568	2	1	1	2
4922684	4927737	2	0	0	2
4928764	4930147	1	1	0	1
4928833	4930147	1	1	0	1
4929019	4930147	1	1	0	1
4929055	4930147	3	1	0	1
4929057	4930147	1	0	0	1
4930426	4933502	1	5	1	1
4940786	4941016	2	2	2	2
4941104	4941679	2	2	2	2
4941815	4942914	2	2	1	2
4943049	4944287	2	0	3	2
4944447	4944988	2	3	2	2
4945059	4947306	2	1	1	2
4945059	4950517	2	1	2	2
4947466	4947600	2	1	2	2
4947722	4949226	2	0	2	2
4949334	4950517	2	0	2	2
4949334	4953728	2	0	2	2
4950650	4952869	2	0	3	2
4952943	4953040	2	2	3	2
4953080	4953172	2	1	3	2
4953080	4953728	2	1	2	2
4953220	4953728	2	1	2	2
4954002	4956011	2	0	2	2
4956047	4956168	2	0	0	2
4956246	4956380	2	0	1	2
4956246	4956582	2	0	2	2
4957825	4959872	2	1	2	2
4960036	4963799	2	2	3	2
4963898	4964606	2	1	4	2
4963980	4964606	2	1	3	2
