index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-321', 'GSM4486033', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486033'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486033', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486033'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486033', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'GSM4486033'}	check_thresholds	FlagCode.GREEN	Value: (84.28) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-321', 'GSM4486033', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'GSM4486033'}	check_thresholds	FlagCode.GREEN	Value: (47.16) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-321', 'GSM4486034', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486034'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486034', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486034'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486034', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'GSM4486034'}	check_thresholds	FlagCode.GREEN	Value: (84.28) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-321', 'GSM4486034', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'GSM4486034'}	check_thresholds	FlagCode.GREEN	Value: (47.16) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-321', 'GSM4486035', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486035'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486035', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486035'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486035', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'GSM4486035'}	check_thresholds	FlagCode.GREEN	Value: (84.28) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-321', 'GSM4486035', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'GSM4486035'}	check_thresholds	FlagCode.GREEN	Value: (47.16) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-321', 'GSM4486036', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486036'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486036', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486036'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486036', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'GSM4486036'}	check_thresholds	FlagCode.GREEN	Value: (84.28) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-321', 'GSM4486036', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'GSM4486036'}	check_thresholds	FlagCode.GREEN	Value: (47.16) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-321', 'GSM4486037', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486037'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486037', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486037'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486037', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'GSM4486037'}	check_thresholds	FlagCode.GREEN	Value: (84.28) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-321', 'GSM4486037', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'GSM4486037'}	check_thresholds	FlagCode.GREEN	Value: (47.16) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-321', 'GSM4486038', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486038'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486038', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486038'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486038', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'GSM4486038'}	check_thresholds	FlagCode.GREEN	Value: (84.28) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-321', 'GSM4486038', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'GSM4486038'}	check_thresholds	FlagCode.GREEN	Value: (47.16) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-321', 'GSM4486039', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486039'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486039', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486039'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486039', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'GSM4486039'}	check_thresholds	FlagCode.GREEN	Value: (84.28) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-321', 'GSM4486039', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'GSM4486039'}	check_thresholds	FlagCode.GREEN	Value: (47.16) did not breech any configured thresholds	20	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-321', 'GSM4486040', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486040'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-321', 'GSM4486040', 'STAR Alignments By Sample')	check_bam_file_integrity	{'GSM4486040'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/GSM4486074/GSM4486074_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
