index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-321', 'GSM4486038', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486038'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486039', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486039'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486039', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486039'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486040', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486040'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486040', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486040'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486041', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486041'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486041', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486041'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486042', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486042'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486042', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486042'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486043', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486043'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486043', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486043'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486044', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486044'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486044', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486044'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486045', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486045'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486045', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486045'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486046', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486046'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486046', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486046'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486047', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486047'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486047', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486047'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486048', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486048'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486048', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486048'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486049', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486049'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486049', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486049'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486050', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486050'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486050', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486050'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486051', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486051'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486051', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486051'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486052', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486052'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486052', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486052'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486053', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486053'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486053', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486053'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486054', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486054'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486054', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486054'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486055', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486055'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486055', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486055'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486056', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486056'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486056', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486056'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486057', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486057'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486057', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486057'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486058', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486058'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486058', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486058'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486059', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486059'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486059', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486059'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486060', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486060'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486060', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486060'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486061', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486061'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486061', 'Raw Reads By Sample')	check_gzip_file_integrity	{'GSM4486061'}	check_gzip_file_integrity	FlagCode.GREEN	Gzip integrity test raised no issues	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486062', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'GSM4486062'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/GSM4486074_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
