index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-321', 'GSM4486034', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486034'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486035', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486035'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486035', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486035'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486036', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486036'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486036', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486036'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486037', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486037'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486037', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486037'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486038', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486038'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486038', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486038'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486039', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486039'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486039', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486039'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486040', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486040'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486040', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486040'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486041', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486041'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486041', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486041'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486042', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486042'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486042', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486042'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486043', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486043'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486043', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486043'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486044', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486044'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486044', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486044'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486045', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486045'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486045', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486045'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486046', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486046'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486046', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486046'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486047', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486047'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486047', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486047'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486048', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486048'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486048', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486048'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486049', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486049'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486049', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486049'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486050', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486050'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486050', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486050'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486051', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486051'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486051', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486051'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486052', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486052'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486052', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486052'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486053', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486053'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486053', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486053'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486054', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486054'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486054', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486054'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486055', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486055'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
('ROOT', 'GLDS-321', 'GSM4486055', 'Trimmed Reads By Sample')	check_fastqgz_file_contents	{'GSM4486055'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-321', 'GSM4486056', 'Trimmed Reads By Sample')	Check reads files exist	{'GSM4486056'}	check_file_exists	FlagCode.GREEN	File exists: GSM4486074_trimmed.fastq.gz 	20	{'file': PosixPath('01-TG_Preproc/Fastq/GSM4486074_trimmed.fastq.gz')}	{}
