task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
51	a9/e8fd62	251147	GET_MAX_READ_LENGTH (14)	CACHED	0	2022-09-14 18:50:19.805	5.2s	706ms	23.2%	3.2 MB	5.6 MB	1.1 MB	1.1 MB
52	1a/142e58	250920	GET_MAX_READ_LENGTH (13)	CACHED	0	2022-09-14 18:50:19.534	5.7s	711ms	23.2%	3.1 MB	5.6 MB	1.1 MB	1.1 MB
50	a2/63ba25	236488	TRIMMED_FASTQC (Sample: Mmus_BAL-TAL_LRTN_GC_Rep3_G9)	CACHED	0	2022-09-14 18:49:51.211	28s	23s	45.4%	158 MB	3.3 GB	20.9 MB	3.9 MB
53	6c/8bd4ee	230084	STAGING:STAGE_RAW_READS (Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:49:40.622	915ms	90ms	6.1%	0	0	125.5 KB	49.5 KB
55	f0/a0350d	231004	RAW_FASTQC (Sample: Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:49:41.838	30.4s	27s	39.4%	204.9 MB	3.4 GB	20.8 MB	3.7 MB
54	84/34a839	230888	TRIMGALORE (Sample: Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:49:41.574	8s	4s	21.8%	12.8 MB	19.3 MB	10.1 MB	932.3 KB
56	08/5ab2fa	252397	GET_MAX_READ_LENGTH (16)	CACHED	0	2022-09-14 18:50:21.641	4.8s	664ms	24.9%	13.6 MB	18.2 MB	1 MB	1.1 MB
57	6a/019a4e	251410	GET_MAX_READ_LENGTH (15)	CACHED	0	2022-09-14 18:50:20.129	5.4s	514ms	30.7%	13.6 MB	18.2 MB	1.1 MB	1.1 MB
58	1c/46944f	241880	TRIMMED_FASTQC (Sample: Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:50:03.040	25.9s	22s	47.8%	160.4 MB	3.3 GB	20.9 MB	3.8 MB
59	4f/0fbec2	234370	STAGING:STAGE_RAW_READS (Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:49:47.229	693ms	84ms	8.8%	0	0	126 KB	50 KB
61	6d/28323f	238610	TRIMGALORE (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:49:55.933	7.2s	2s	29.6%	12.6 MB	19.3 MB	10.1 MB	911 KB
60	5b/e766d0	238661	RAW_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:49:56.042	26s	22s	48.1%	174.5 MB	3.4 GB	20.8 MB	3.7 MB
64	95/9ddeb6	254474	GET_MAX_READ_LENGTH (18)	CACHED	0	2022-09-14 18:50:25.005	4.2s	620ms	27.7%	3.1 MB	5.6 MB	1.1 MB	1.1 MB
63	5b/6727e3	254417	GET_MAX_READ_LENGTH (17)	CACHED	0	2022-09-14 18:50:24.833	3.8s	406ms	33.9%	13.9 MB	18.8 MB	1 MB	1.1 MB
62	52/756594	248259	TRIMMED_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:50:15.215	21.5s	19s	51.1%	154.6 MB	3.3 GB	20.8 MB	3.8 MB
65	66/75c0d1	234836	STAGING:STAGE_RAW_READS (Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:49:47.926	1.1s	90ms	6.5%	0	0	128.4 KB	52.4 KB
66	74/28db76	240121	TRIMGALORE (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:49:59.106	7.9s	3s	24.1%	12.7 MB	19.3 MB	10.1 MB	962.6 KB
67	26/1ea2e6	239502	RAW_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:49:57.654	27.2s	23s	54.9%	192 MB	3.4 GB	20.8 MB	3.8 MB
70	31/571a67	254593	GET_MAX_READ_LENGTH (19)	CACHED	0	2022-09-14 18:50:25.215	4.6s	787ms	21.3%	13.4 MB	18.2 MB	1.1 MB	1.2 MB
69	f7/a44384	254882	GET_MAX_READ_LENGTH (20)	CACHED	0	2022-09-14 18:50:25.509	4.3s	819ms	20.9%	12 MB	16.7 MB	1.1 MB	1.1 MB
68	cc/74516b	250837	TRIMMED_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:50:19.227	20.2s	17s	68.2%	206.6 MB	3.4 GB	20.9 MB	4 MB
71	c8/665b38	235654	STAGING:STAGE_RAW_READS (Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:49:49.618	801ms	34ms	10.1%	0	0	126.6 KB	50.6 KB
72	23/abdd58	242813	RAW_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:50:05.312	24.9s	21s	51.3%	167.4 MB	3.3 GB	20.8 MB	3.7 MB
73	80/56a289	241921	TRIMGALORE (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:50:03.219	7.1s	3s	27.2%	12.8 MB	19.3 MB	10.1 MB	960.4 KB
75	ea/83c8e6	257355	GET_MAX_READ_LENGTH (22)	CACHED	0	2022-09-14 18:50:30.241	3.6s	598ms	27.6%	13.6 MB	18.3 MB	1.1 MB	1.1 MB
76	12/311b7b	257346	GET_MAX_READ_LENGTH (21)	CACHED	0	2022-09-14 18:50:30.236	3.7s	712ms	21.9%	13.6 MB	18.3 MB	1.1 MB	1.1 MB
74	50/ee2858	250893	TRIMMED_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:50:19.418	20.2s	17s	63.9%	212.4 MB	3.3 GB	20.9 MB	3.8 MB
77	52/b6fdc3	236177	STAGING:STAGE_RAW_READS (Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:49:50.424	710ms	26ms	10.7%	0	0	126.8 KB	50.8 KB
79	51/5a1e7b	243503	RAW_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:50:06.512	24.6s	21s	59.7%	156.9 MB	3.4 GB	20.8 MB	3.7 MB
78	03/00822f	243689	TRIMGALORE (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:50:06.834	7.9s	3s	28.6%	13 MB	19.3 MB	10.1 MB	955.1 KB
82	40/bd4e09	257939	GET_MAX_READ_LENGTH (24)	CACHED	0	2022-09-14 18:50:31.133	3.8s	684ms	22.8%	11.9 MB	16.6 MB	1.1 MB	1.1 MB
80	18/19805b	252664	TRIMMED_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:50:22.126	19s	15s	70.3%	220.2 MB	3.3 GB	20.8 MB	3.7 MB
81	b3/b07e50	259067	GET_MAX_READ_LENGTH (23)	CACHED	0	2022-09-14 18:50:33.143	2.8s	291ms	54.5%	3.1 MB	5.6 MB	1.1 MB	1.1 MB
83	a5/c40185	238948	STAGING:STAGE_RAW_READS (Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:49:56.822	826ms	83ms	9.5%	0	0	126 KB	50 KB
85	5e/cc4f51	247270	TRIMGALORE (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:50:13.436	6.7s	2s	30.4%	12.7 MB	19.3 MB	10.1 MB	957.5 KB
84	4c/f28256	247102	RAW_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:50:13.151	22.3s	18s	58.7%	195.4 MB	3.3 GB	20.8 MB	3.7 MB
87	2d/26362f	260037	GET_MAX_READ_LENGTH (25)	CACHED	0	2022-09-14 18:50:35.441	2.5s	302ms	55.1%	13.8 MB	18.2 MB	1.1 MB	1.1 MB
88	78/b21f54	260043	GET_MAX_READ_LENGTH (26)	CACHED	0	2022-09-14 18:50:35.446	2.3s	289ms	54.9%	3.1 MB	5.6 MB	1.1 MB	1.1 MB
86	5f/9bdafd	252816	TRIMMED_FASTQC (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:50:22.411	18.8s	16s	65.9%	207.3 MB	3.3 GB	20.9 MB	3.9 MB
93	bf/f27653	296636	ALIGN_STAR (Sample: Mmus_BAL-TAL_LRTN_BSL_Rep1_B7)	CACHED	0	2022-09-14 18:53:50.472	26.1s	23s	29.5%	1.4 GB	3.7 GB	591.3 MB	921 KB
97	83/cd1c8f	270481	ALIGN_STAR (Sample: Mmus_BAL-TAL_LRTN_GC_Rep2_G8)	CACHED	0	2022-09-14 18:52:40.753	1m 10s	1m 8s	23.5%	1012.8 MB	4 GB	591.3 MB	921.5 KB
99	8d/1f6aef	270505	ALIGN_STAR (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:52:40.764	46.9s	45s	37.2%	1.1 GB	4.2 GB	591.5 MB	1014.8 KB
98	b7/e04ae3	296521	ALIGN_STAR (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:53:49.882	26.8s	23s	29.6%	1.2 GB	3.7 GB	591.3 MB	919.7 KB
95	db/c2c911	270515	ALIGN_STAR (Sample: Mmus_BAL-TAL_RRTN_BSL_Rep3_B9)	CACHED	0	2022-09-14 18:52:40.768	1m 10s	1m 8s	25.6%	987.4 MB	4 GB	591.4 MB	993.7 KB
94	41/db440f	270612	ALIGN_STAR (Sample: Mmus_BAL-TAL_RRTN_BSL_Rep2_B8)	CACHED	0	2022-09-14 18:52:40.785	1m 9s	1m 6s	29.5%	1.1 GB	4 GB	591.3 MB	929.4 KB
103	7f/e99b60	270562	ALIGN_STAR (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:52:40.777	1m 9s	1m 6s	29.6%	1 GB	3.9 GB	591.4 MB	998.8 KB
100	84/57367f	296685	ALIGN_STAR (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:53:50.558	25.4s	22s	29.7%	1.4 GB	3.7 GB	591.3 MB	928 KB
96	6a/63ac68	270483	ALIGN_STAR (Sample: Mmus_BAL-TAL_RRTN_BSL_Rep4_B10)	CACHED	0	2022-09-14 18:52:40.756	1m 10s	1m 6s	29.3%	1 GB	3.9 GB	591.3 MB	927.1 KB
102	91/cf552a	270535	ALIGN_STAR (Sample: Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:52:40.772	1m 10s	1m 6s	30.6%	1.1 GB	4 GB	591.5 MB	1015.5 KB
101	f6/4b06d9	296575	ALIGN_STAR (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:53:50.199	27s	23s	29.2%	1.4 GB	3.7 GB	591.5 MB	1017.2 KB
105	19/c54c67	270490	ALIGN_STAR (Sample: Mmus_BAL-TAL_LRTN_GC_Rep3_G9)	CACHED	0	2022-09-14 18:52:40.760	1m 10s	1m 8s	25.8%	996.4 MB	4 GB	591.3 MB	929 KB
104	a1/af0e47	286880	ALIGN_STAR (Sample: Mmus_BAL-TAL_LRTN_GC_Rep1_G6)	CACHED	0	2022-09-14 18:53:28.311	49s	43s	19.2%	1.8 GB	4.2 GB	591.4 MB	1007.1 KB
114	2a/6f200f	297011	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep4_B10)	CACHED	0	2022-09-14 18:53:50.972	2.8s	0ms	70.6%	3.2 MB	5.4 MB	194.1 KB	80.7 KB
115	8c/430208	296888	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:53:50.913	2.1s	0ms	111.6%	3.1 MB	5.4 MB	202.5 KB	84.1 KB
109	18/0b1606	296841	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:53:50.889	2s	0ms	75.0%	3.2 MB	5.4 MB	201.2 KB	83 KB
110	35/f30085	296762	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep2_B8)	CACHED	0	2022-09-14 18:53:50.762	2s	0ms	69.6%	3.1 MB	5.4 MB	195.7 KB	79.9 KB
112	b5/9c3faa	322274	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:54:16.008	3.3s	0ms	29.3%	3.1 MB	5.4 MB	195.7 KB	82 KB
108	cc/ade971	296736	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:53:50.729	2.1s	0ms	104.9%	3.2 MB	5.4 MB	204.5 KB	83.8 KB
106	bc/9c5c99	322444	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_LRTN_BSL_Rep1_B7)	CACHED	0	2022-09-14 18:54:16.611	3s	0ms	33.1%	3.1 MB	5.4 MB	192.1 KB	78.4 KB
90	52/be56d1	253614	TRIM_MULTIQC (1)	CACHED	0	2022-09-14 18:50:23.432	16s	11.8s	38.1%	90.8 MB	2.2 GB	41.8 MB	3.2 MB
116	c1/1d5261	322831	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:54:17.292	2.6s	0ms	84.2%	3.1 MB	5.4 MB	204 KB	84.2 KB
120	c5/a7f5a1	305944	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:53:57.937	3.8s	3s	77.9%	68.3 MB	2.1 GB	13 MB	2.9 KB
113	b4/c582d8	322496	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:54:16.717	2.9s	0ms	45.7%	3.1 MB	5.4 MB	192.6 KB	80.7 KB
107	a5/bfd997	297064	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_LRTN_GC_Rep2_G8)	CACHED	0	2022-09-14 18:53:51.016	2.8s	0ms	44.0%	3.1 MB	5.4 MB	193.3 KB	77.4 KB
119	9d/434055	322942	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_LRTN_GC_Rep1_G6)	CACHED	0	2022-09-14 18:54:17.346	2.7s	0ms	111.6%	3.1 MB	5.4 MB	199.9 KB	82.9 KB
125	c3/b7c291	299600	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:53:53.052	4.7s	3s	75.5%	62.6 MB	2.1 GB	13 MB	2.9 KB
111	ae/9ffb7c	299200	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep3_B9)	CACHED	0	2022-09-14 18:53:52.855	1.8s	0ms	104.3%	3.1 MB	5.4 MB	199.1 KB	80.2 KB
117	03/6a5b69	299133	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_BAL-TAL_LRTN_GC_Rep3_G9)	CACHED	0	2022-09-14 18:53:52.826	1.9s	0ms	104.3%	3.2 MB	5.4 MB	195.3 KB	79.7 KB
121	70/29c0d0	305677	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:53:57.738	6.4s	5s	76.9%	57.9 MB	2.1 GB	366.2 MB	15.5 KB
130	04/d4575e	325102	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_LRTN_BSL_Rep1_B7)	CACHED	0	2022-09-14 18:54:19.629	4.6s	1s	49.9%	37.8 MB	2.1 GB	8.2 MB	2 KB
139	d5/4e12d0	300793	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep2_B8)	CACHED	0	2022-09-14 18:53:53.922	4s	3s	73.9%	68 MB	2.1 GB	13 MB	2.9 KB
91	9d/3939af	262560	TRIMMED_MULTIQC (1)	CACHED	0	2022-09-14 18:50:41.285	8.4s	7.3s	87.5%	98.4 MB	2.2 GB	987.5 MB	5.5 MB
129	4f/3d0846	313763	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep4_B10)	CACHED	0	2022-09-14 18:54:03.878	3.4s	2s	74.4%	60.7 MB	2.1 GB	14.6 MB	25.4 KB
122	21/8e99d6	308866	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:54:00.204	3s	1s	82.3%	12 MB	17.9 MB	14.6 MB	25.7 KB
146	bf/57c4f8	320235	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_LRTN_GC_Rep3_G9)	CACHED	0	2022-09-14 18:54:12.404	5.1s	2s	91.3%	71.7 MB	2.1 GB	13 MB	2.9 KB
123	49/92932b	309723	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_RRTN_GC_Rep4_G10)	CACHED	0	2022-09-14 18:54:01.019	2.3s	1s	84.0%	12.4 MB	18.3 MB	8.2 MB	2 KB
127	1b/4816aa	325135	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_LRTN_BSL_Rep1_B7)	CACHED	0	2022-09-14 18:54:19.645	6s	3s	44.7%	111.1 MB	4.2 GB	14.6 MB	26.2 KB
154	ca/1e1e1c	300657	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep2_B8)	CACHED	0	2022-09-14 18:53:53.762	6.4s	5s	75.3%	57.6 MB	2.1 GB	328.9 MB	15.2 KB
