1	182136	182252	-
1	186010	186339	+
1	187823	188010	+
1	188177	188283	+
1	188415	188528	+
1	189321	189416	+
1	189465	189561	+
1	189676	189764	+
1	190829	190940	+
1	190999	191137	+
1	191259	191340	+
1	191476	191578	+
1	191693	191779	+
1	191890	191966	+
1	192027	192106	+
1	193072	193350	-
1	196543	197114	+
1	197220	197299	+
1	197423	197500	+
1	197672	197774	+
1	197905	197973	+
1	198184	198266	+
1	199764	199889	+
1	199960	200510	+
1	202509	202781	+
1	202912	202990	+
1	203129	203266	+
1	203600	203759	+
1	203944	204028	+
1	205950	206691	+
1	207244	207324	+
1	209609	209763	+
1	209867	209949	+
1	210145	210384	+
1	210620	211051	+
1	211380	211473	+
1	211718	211854	+
1	212574	212670	+
1	214407	214479	+
1	214583	214696	+
1	214898	215316	+
1	215555	215632	+
1	215961	216043	+
1	216294	216413	+
1	217091	217164	+
1	219622	219751	+
1	222360	222621	-
1	223097	223550	-
1	223867	223944	-
1	226082	226170	-
1	226312	226395	-
1	226692	226848	-
1	227050	227078	-
1	229344	229428	+
1	229725	229828	+
1	229935	230348	+
1	230460	230558	+
1	231656	231783	-
1	231909	232397	-
1	231929	232397	-
1	233298	233386	-
1	233471	233547	-
1	233619	234249	-
1	234393	234528	-
1	234622	234934	-
1	234989	235197	-
1	235361	235717	-
1	235753	235844	-
1	236028	236144	-
1	236297	236428	-
1	236549	236672	-
1	236785	236864	-
1	237024	237219	-
1	237024	237503	-
1	237304	237503	-
1	240243	240351	-
1	240673	240743	-
1	240885	240959	-
1	240893	240964	-
1	241227	241305	-
1	241444	241538	-
1	241720	241804	-
1	241910	241982	-
1	242114	242213	-
1	242291	242448	-
1	243129	243335	-
1	243747	244034	-
1	244183	244256	-
1	244362	244504	-
1	244636	244769	-
1	244874	245150	-
1	245265	245629	-
1	245265	245876	-
1	246609	246730	-
1	246854	246948	-
1	247079	247166	-
1	247269	247361	-
1	247493	247576	-
1	247681	248190	-
1	249307	249539	+
1	249307	249542	+
1	249694	249773	+
1	249931	250013	+
1	249931	250016	+
1	250152	250535	+
1	250589	250668	+
1	250864	251003	+
1	251067	251142	+
1	251185	251259	+
1	251317	251398	+
1	251441	251538	+
1	251595	251679	+
1	251828	251921	+
1	252007	252120	+
1	253458	253530	+
1	253680	253774	+
1	253875	253953	+
1	259615	259689	-
1	260035	260117	-
1	260418	260507	-
1	260583	260669	-
1	260604	260669	-
1	260825	260920	-
1	261038	261128	-
1	262966	263046	+
1	263140	263231	+
1	263300	263368	+
1	263445	263525	+
1	263573	263644	+
1	263771	263856	+
1	263935	264072	+
1	264161	264279	+
1	264393	264519	+
1	264583	264656	+
1	264713	264796	+
1	264902	265020	+
1	265078	265335	+
1	265438	265577	+
1	265627	265776	+
1	265846	265951	+
1	266725	267292	+
1	267578	267676	+
1	268631	268716	+
1	268995	269082	+
1	270091	270621	-
1	271290	271378	+
1	271434	271540	+
1	272363	272444	-
1	272532	272650	-
1	272556	272650	-
1	272984	273063	-
1	273150	273233	-
1	273340	273428	-
1	273563	273652	-
1	273789	273862	-
1	274084	274166	-
1	274084	274170	-
1	274250	274383	-
1	274290	274383	-
1	275531	275631	+
1	275898	275972	+
1	275978	276246	-
1	276308	276404	-
1	276520	276622	-
1	276520	276705	-
1	276794	276869	-
1	276990	277076	-
1	277154	277231	-
1	277402	277492	-
1	277607	277716	-
1	277864	277946	-
1	278253	278315	-
1	278810	278886	+
1	279089	279165	+
1	279241	279326	+
1	279426	279535	+
1	279577	279796	+
1	279911	279973	+
1	280089	280179	+
1	280371	280448	+
1	280569	280656	+
1	280738	280888	+
1	281122	281308	+
1	281349	281437	+
1	281537	281758	+
1	282190	282483	+
1	282767	282848	+
1	283054	283131	+
1	283232	283313	+
1	283337	283443	+
1	283534	283812	+
1	284636	284721	+
1	286352	286451	+
1	286624	286716	+
1	286808	286996	+
1	287134	287220	+
1	287281	287394	+
1	287515	287641	+
1	287711	287788	+
1	287855	288086	+
1	288177	288400	+
1	288506	288592	+
1	288722	288881	+
1	289092	289236	+
1	289387	289538	+
1	289593	289717	+
1	289777	290027	+
1	290095	290169	+
1	290347	290438	+
1	290496	290577	+
1	290653	290746	+
1	293410	293499	+
1	293753	294054	+
1	293757	294054	+
1	294121	294209	+
1	294387	294510	+
1	296249	296361	-
1	296536	296625	-
1	296701	296781	-
1	296863	296950	-
1	297026	297100	-
1	297176	297531	-
1	297744	298012	-
1	300516	300602	-
1	300666	300751	-
1	300827	301487	-
1	301545	302053	-
1	304505	304696	-
1	304808	304879	-
1	304964	305037	-
1	305091	305173	-
1	305259	305346	-
1	305443	305546	-
1	305703	305784	-
1	305935	306044	-
1	306801	306892	-
1	307360	307440	-
1	307806	307888	-
1	308071	308147	-
1	308319	308396	-
1	308319	308399	-
1	308574	308796	-
1	309014	309111	-
1	309219	309427	-
1	310982	311336	+
1	313419	313566	-
1	313453	313566	-
1	313753	313871	-
1	313760	313879	-
1	313996	314086	-
1	314226	314440	-
1	314552	314651	-
1	314803	314890	-
1	314803	315576	-
1	315016	315576	-
1	316258	316343	+
1	316441	316522	+
1	316441	316538	+
1	316714	316791	+
1	316898	317007	+
1	317091	317166	+
1	317194	317293	+
1	317440	317552	+
1	317457	317560	+
1	317643	317764	+
1	317846	317978	+
1	318041	318144	+
1	318202	318295	+
1	318202	318361	+
1	318434	318564	+
1	318814	318985	+
1	319102	319203	+
1	319297	319371	+
1	320146	320251	-
1	320297	320379	-
1	320458	320768	-
1	321423	321750	-
1	321866	321957	-
1	322407	322512	-
1	323085	323207	+
1	323283	323678	+
1	323841	324257	+
1	324417	324635	+
1	325642	325912	+
1	326014	326105	+
1	326229	326331	+
1	326518	326593	+
1	326816	326930	+
1	327085	327236	+
1	327387	327487	+
1	327577	327662	+
1	327867	327999	+
1	328108	328187	+
1	328323	328423	+
1	328505	328897	+
1	328556	328685	+
1	328556	328897	+
1	328735	328883	+
1	329031	329118	+
1	329212	329310	+
1	329437	329572	+
1	329699	329780	+
1	329925	330026	+
1	330156	330242	+
1	331424	331533	-
1	332184	332275	-
1	332634	332723	-
1	333046	333128	-
1	333629	333904	-
1	334179	334470	-
1	334764	334898	-
1	335322	335418	-
1	335774	335915	-
1	336234	336416	-
1	338988	339125	+
1	348128	348211	+
1	348268	348372	+
1	348455	348561	+
1	348641	348734	+
1	348786	348879	+
1	348977	349066	+
1	349100	349237	+
1	349367	349549	+
1	349721	349802	+
1	349887	350048	+
1	350148	350225	+
1	350297	350473	+
1	350571	350657	+
1	350784	350870	+
1	350967	351043	+
1	351161	351251	+
1	351330	351411	+
1	351602	351736	+
1	351633	351728	+
1	351820	351911	+
1	352002	352125	+
1	353163	353237	-
1	353513	353621	-
1	360150	360239	-
1	366326	366722	+
1	366860	366985	+
1	370752	370858	-
1	373406	373605	+
1	373787	373891	+
1	374190	374271	+
1	374501	374582	+
1	374923	375121	+
1	374923	375124	+
1	375239	375324	+
1	375454	375527	+
1	375720	375807	+
1	376003	376113	+
1	376252	376351	+
1	376475	376561	+
1	376816	376924	+
1	377029	377210	+
1	377306	377390	+
1	377616	377880	+
1	378037	378118	+
1	378192	378297	+
1	378366	378503	+
1	378650	378745	+
1	378855	378942	+
1	379090	379182	+
1	379231	379304	+
1	379434	379527	+
1	379771	379865	+
1	380004	380085	+
1	380004	380088	+
1	380175	380269	+
1	380376	380601	+
1	380698	380845	+
1	380999	381149	+
1	381333	381404	+
1	381635	381729	+
1	381833	381911	+
1	382041	382126	+
1	382172	382372	+
1	382568	382802	+
1	382930	383029	+
1	383131	383394	+
1	383530	383607	+
1	383689	384083	+
1	384231	384317	+
1	384450	384557	+
1	384606	384693	+
1	384841	384907	+
1	384970	385170	+
1	385325	385431	+
1	385624	385712	+
1	385818	385908	+
1	386044	386132	+
1	386334	386427	+
1	387504	387583	-
1	387656	388267	-
1	387673	388267	-
1	388407	388538	-
1	388610	388715	-
1	388761	388850	-
1	388941	389049	-
1	389139	389225	-
1	389302	389409	-
1	389944	390036	+
1	390251	390351	+
1	390400	390482	+
1	390565	390761	+
1	390865	391002	+
1	391124	391215	+
1	391264	391457	+
1	391542	391651	+
1	391717	392020	+
1	392073	392261	+
1	392077	392261	+
1	392301	392373	+
1	392496	392575	+
1	393876	393965	+
1	394154	394227	+
1	394452	394671	+
1	395947	396028	+
1	396089	396166	+
1	396218	396290	+
1	396357	396438	+
1	396535	396608	+
1	396726	396792	+
1	396864	396940	+
1	397099	397702	+
1	397744	397876	+
1	397965	398064	+
1	398152	398291	+
1	398347	398459	+
1	398527	398613	+
1	398714	398904	+
1	398714	399010	+
1	398967	399067	+
1	399111	399181	+
1	399394	399483	+
1	400447	400724	-
1	400829	400930	-
1	401087	401163	-
1	401236	401322	-
1	401371	401460	-
1	401509	401594	-
1	401668	401774	-
1	403527	403770	-
1	403948	404185	-
1	404670	404756	+
1	404843	404911	+
1	404954	405064	+
1	405111	405229	+
1	405111	405241	+
1	405317	405429	+
1	405486	405647	+
1	405766	405892	+
1	405952	406060	+
1	406133	406246	+
1	406311	406414	+
1	406519	406720	+
1	406519	407534	+
1	406793	406902	+
1	406990	407079	+
1	407148	407320	+
1	407390	407467	+
1	407551	407721	+
1	407822	408072	+
1	408139	408235	+
1	408330	408407	+
1	409139	409218	+
1	410894	411176	+
1	411254	411335	+
1	412259	412459	+
1	412791	412882	+
1	413004	413079	+
1	413296	413366	+
1	414218	414423	-
1	415671	415741	+
1	415962	416044	+
1	416436	416730	+
1	416436	416742	+
1	416839	416961	+
1	417163	417247	+
1	417521	417622	+
1	418878	418986	+
1	419211	419296	+
1	419530	419674	+
1	419895	420513	+
1	420890	420983	+
1	421092	421190	+
1	421392	421525	+
1	421634	421719	+
1	421634	421734	+
1	421909	421980	+
1	429100	429247	-
1	429371	429461	-
1	429777	429850	-
1	429998	430068	-
1	430317	430413	-
1	435324	435449	-
1	435564	435649	-
1	435917	435996	-
1	436129	436276	-
1	436540	436621	-
1	438107	438217	-
1	438335	438421	-
1	438680	438782	-
1	438924	439051	-
1	439315	439405	-
1	441014	441135	-
1	441326	441397	-
1	442621	442717	-
1	443526	443628	-
1	443737	443978	-
1	444090	444257	-
1	444384	444488	-
1	444598	444682	-
1	444760	444845	-
1	445067	445453	-
1	445560	445647	-
1	445753	445843	-
1	445943	446029	-
1	448734	448811	-
1	448974	449054	-
1	449124	449224	-
1	449490	449713	-
1	449839	449938	-
1	450047	450150	-
1	450252	450360	-
1	450259	450360	-
1	452067	452582	-
1	453366	453593	+
1	453648	453729	+
1	453811	453906	+
1	454064	454196	+
1	454337	454414	+
1	454541	454621	+
1	454841	454926	+
1	455041	455111	+
1	455148	455241	+
1	455903	456177	+
1	456232	456313	+
1	456395	456489	+
1	456647	456756	+
1	456762	456842	+
1	456918	457009	+
1	457136	457210	+
1	457430	457513	+
1	457628	457715	+
1	457752	457839	+
1	458637	458731	-
1	458941	459020	-
1	459144	459502	-
1	459683	460322	-
1	460637	461770	+
1	462384	462474	-
1	462633	462726	-
1	462801	462875	-
1	463000	463122	-
1	463324	463420	-
1	464524	464761	-
1	466248	466731	-
1	466798	466957	-
1	467087	467185	-
1	467553	467683	-
1	469972	470251	+
1	470289	470370	+
1	470483	470573	+
1	472508	472667	-
1	474888	475141	+
1	477206	477715	+
1	478304	478524	+
1	478670	478789	+
1	481620	482269	+
1	487365	488719	+
1	489063	489145	+
1	491007	491233	+
1	491115	491233	+
1	491380	491487	+
1	491804	491906	+
1	491960	492085	+
1	492159	492247	+
1	492353	492442	+
1	492524	492606	+
1	495260	495349	-
1	495490	495562	-
1	495683	495756	-
1	495834	495911	-
1	496671	496759	-
1	496900	496971	-
1	496900	497164	-
1	497092	497164	-
1	497242	497328	-
1	505408	505498	-
1	505584	505844	-
1	506053	506136	-
1	506185	506366	-
1	506535	506643	-
1	511991	512073	-
1	512122	512213	-
1	512263	512377	-
1	512431	512524	-
1	512621	513146	-
1	513247	513331	-
1	514035	514105	-
1	514185	514270	-
1	514319	514421	-
1	514471	514552	-
1	514606	514704	-
1	514801	514891	-
1	514992	515092	-
1	518379	519032	+
1	518379	519035	+
1	520805	520889	-
1	523676	524124	+
1	523877	524124	+
1	524437	524520	+
1	524576	524661	+
1	524838	524916	+
1	525139	525223	+
1	525463	525545	+
1	527203	527310	+
1	527578	527657	+
1	527922	528009	+
1	528310	528391	+
1	530100	530181	+
1	530237	530402	+
1	530579	530680	+
1	530903	530979	+
1	531219	531324	+
1	533006	533078	+
1	533346	533452	+
1	533717	533807	+
1	534108	534188	+
1	538131	538208	+
1	538329	538418	+
1	538534	538626	+
1	538720	538807	+
1	538854	538935	+
1	539009	539254	+
1	539290	539390	+
1	539480	539610	+
1	544805	544972	+
1	545063	545631	+
1	545964	546061	+
1	546236	546312	+
1	546401	546511	+
1	546638	546726	+
1	546775	546870	+
1	546940	547023	+
1	547173	547247	+
1	547375	547462	+
1	547672	547747	+
1	547880	547969	+
1	548052	548133	+
1	548182	548310	+
1	548440	548524	+
1	548603	548814	+
1	552183	552274	-
1	552374	552455	-
1	552507	552686	-
1	553262	553394	-
1	553491	553599	-
1	553678	554471	-
1	554614	554795	-
1	554864	555023	-
1	554864	555571	-
1	555644	555725	-
1	557109	557316	+
1	558176	558267	+
1	561321	561452	-
1	561696	561901	-
1	564698	565432	+
1	565712	565783	+
1	565954	566042	+
1	566141	566225	+
1	568740	568831	+
1	569224	569304	+
1	572760	572835	-
1	573253	573337	-
1	573398	573488	-
1	573954	574119	-
1	576146	576547	+
1	576614	576849	+
1	576913	576993	+
1	577593	577783	+
1	577907	577978	+
1	577942	577978	+
1	578053	578180	+
1	578080	578180	+
1	578245	578331	+
1	578245	578545	+
1	578452	578534	+
1	578621	578721	+
1	578792	578894	+
1	579018	579195	+
1	579313	579420	+
1	579526	579646	+
1	579800	579878	+
1	579968	580049	+
1	580131	580226	+
1	580746	581069	+
1	581187	581277	+
1	581316	581496	+
1	581557	581643	+
1	581719	581814	+
1	584619	584859	+
1	584957	585052	+
1	585145	585236	+
1	585369	585499	+
1	585686	585775	+
1	585686	585778	+
1	585943	586022	+
1	586102	586191	+
1	586321	586438	+
1	586567	586648	+
1	588541	588662	+
1	590004	590400	+
1	593230	593865	+
1	596479	596571	-
1	597383	597520	-
1	599813	599891	-
1	599977	600064	-
1	600235	600433	-
1	600514	600720	-
1	600826	600935	-
1	600977	601226	-
1	601373	601546	-
1	601561	601652	-
1	601707	601811	-
1	602755	602979	+
1	603126	603600	+
1	603640	603783	+
1	603679	603774	+
1	605404	605514	-
1	605605	605704	-
1	605806	605918	-
1	606103	606175	-
1	606323	606528	-
1	608148	608241	-
1	608310	608397	-
1	608712	608815	-
1	608939	609279	-
1	610936	611025	-
1	611530	611617	-
1	611921	612018	-
1	613707	613993	-
1	614158	614239	-
1	614346	614448	-
1	614611	614721	-
1	614815	614988	-
1	615190	615276	-
1	615484	615851	-
1	619329	619638	+
1	624135	624230	-
1	625293	625372	-
1	626829	626912	+
1	626829	626916	+
1	627005	627099	+
1	627166	627307	+
1	627383	627481	+
1	627615	627700	+
1	627748	627834	+
1	627893	627969	+
1	628020	628111	+
1	628169	628245	+
1	628470	628776	+
1	628470	628934	+
1	628470	629287	+
1	628857	628945	+
1	629322	629417	+
1	629495	629579	+
1	630704	630831	+
1	630896	630977	+
1	631034	631103	+
1	631180	631264	+
1	631337	631430	+
1	631519	631602	+
1	631859	631927	+
1	631859	632008	+
1	632044	632127	+
1	632349	632420	+
1	632450	632527	+
1	632616	632715	+
1	632807	632880	+
1	632807	632883	+
1	635652	635738	+
1	635987	636080	+
1	636360	636591	+
1	636730	636827	+
1	636887	636977	+
1	636887	636983	+
1	637515	637601	-
1	637724	638257	-
1	643209	643304	-
1	643555	643643	-
1	643746	643876	-
1	643950	644141	-
1	643950	644159	-
1	644257	644349	-
1	644262	644349	-
1	644479	644605	-
1	645486	645574	-
1	645680	645754	-
1	645815	645898	-
1	646038	646125	-
1	646311	646405	-
1	646311	646566	-
1	646490	646566	-
1	646690	646776	-
1	646957	647037	-
1	647108	647183	-
1	647281	647366	-
1	647443	647530	-
1	647621	647702	-
1	647808	647923	-
1	647996	648101	-
1	648276	648361	-
1	648433	648507	-
1	648657	648765	-
1	648830	648910	-
1	649140	649367	-
1	649460	649550	-
1	649676	649761	-
1	650439	650562	-
1	650710	650790	-
1	650905	651127	-
1	651220	651319	-
1	651540	651710	-
1	655824	655932	-
1	656030	656133	-
1	656235	656316	-
1	656506	656587	-
1	656746	656826	-
1	657059	657141	-
1	657278	657391	-
1	657496	657855	-
1	659317	659422	-
1	659472	659555	-
1	661791	661900	-
1	661950	662041	-
1	662254	662333	-
1	663546	663614	-
1	663664	663759	-
1	663903	664016	-
1	664131	664204	-
1	665235	665249	-
1	665446	665894	+
1	665778	665857	-
1	665778	665861	-
1	665911	666113	-
1	665977	666119	+
1	666257	666350	-
1	666263	666350	-
1	667069	667150	-
1	667282	667372	-
1	667438	667540	-
1	667465	667540	-
1	667642	667734	-
1	667869	667956	-
1	668083	668172	-
1	668469	668612	-
1	668746	668855	-
1	668988	669078	-
1	669135	669226	-
1	669267	669460	-
1	669514	669619	-
1	669651	669749	-
1	671784	671918	-
1	671975	672105	-
1	672146	672331	-
1	672407	672517	-
1	672549	672650	-
1	673707	673963	+
1	674025	674098	+
1	674166	674440	+
1	674705	674812	+
1	674881	674967	+
1	675078	675186	+
1	675228	675339	+
1	675495	675591	+
1	675946	676043	+
1	677435	677850	+
1	678003	678093	+
1	678194	678288	+
1	678523	678591	+
1	678874	678970	+
1	679061	679147	+
1	679289	679367	+
1	679491	679577	+
1	679731	679820	+
1	679998	680102	+
1	680265	680340	+
1	680485	680558	+
1	680778	680857	+
1	681026	681110	+
1	681922	682242	-
1	682093	682242	-
1	682404	682731	-
1	682893	683022	-
1	682893	683174	-
1	683078	683174	-
1	683318	683401	-
1	684778	684863	-
1	685966	686055	-
1	686425	686504	-
1	686598	686678	-
1	686606	686678	-
1	686752	686843	-
1	687010	687106	-
1	687010	687114	-
1	688147	688280	-
1	688365	688457	-
1	688603	688678	-
1	688951	689035	-
1	689159	689250	-
1	689410	689531	-
1	689814	689984	-
1	690174	690398	-
1	690580	690756	-
1	690899	691120	-
1	691365	691442	-
1	692079	692174	-
1	693572	694116	+
1	694039	694116	+
1	694184	694279	+
1	695477	695546	+
1	695794	695886	+
1	701682	701774	+
1	701876	701975	+
1	702020	702105	+
1	702184	702275	+
1	702469	702566	+
1	702598	702678	+
1	702738	702827	+
1	702902	703011	+
1	703099	703194	+
1	703257	703352	+
1	703382	703481	+
1	704495	704587	-
1	704669	705063	-
1	705130	705301	-
1	705368	705533	-
1	705642	706100	-
1	705657	706100	-
1	708190	708303	+
1	708510	708600	+
1	709468	709597	+
1	710137	710240	-
1	710334	710694	-
1	710802	710954	-
1	711017	711091	-
1	711185	711262	-
1	711409	711504	-
1	714207	714316	-
1	714464	714557	-
1	714865	715006	-
1	715316	715659	-
1	718416	718502	-
1	718663	718934	-
1	720586	720680	-
1	721796	721904	-
1	722008	722115	-
1	722816	722965	-
1	724120	724274	-
1	724390	724680	-
1	724747	724889	-
1	725082	725235	-
1	725410	725551	-
1	725609	725688	-
1	725825	726036	-
1	726123	726274	-
1	726345	726709	-
1	726348	726709	-
1	730024	730139	+
1	730057	730139	+
1	730416	730496	+
1	730611	730915	+
1	731074	731175	+
1	732742	732927	-
1	737082	737232	-
1	737421	737561	-
1	737438	737561	-
1	737625	737873	-
1	740051	740123	+
1	740246	740354	+
1	740503	740619	+
1	740758	740969	+
1	741066	741147	+
1	741066	741508	+
1	741208	741508	+
1	741602	741683	+
1	741796	741945	+
1	742051	742180	+
1	742318	742501	+
1	742737	742821	+
1	742983	743089	+
1	743204	743300	+
1	743547	743619	+
1	743717	743814	+
1	747532	747621	+
1	747727	747857	+
1	749496	749784	+
1	749950	750117	+
1	750299	750415	+
1	750473	750556	+
1	750628	750795	+
1	750875	750956	+
1	751017	751119	+
1	751224	751296	+
1	751358	751427	+
1	752661	752981	+
1	752713	752981	+
1	754891	755380	-
1	756539	756644	+
1	756736	757553	+
1	757687	757936	+
1	758007	758198	+
1	758260	758349	+
1	761811	761885	+
1	762392	762509	+
1	762579	763012	+
1	763211	763298	+
1	763431	763979	+
1	763431	764156	+
1	764067	764156	+
1	764598	764698	+
1	764832	765024	+
1	764867	765024	+
1	764932	765024	+
1	765256	765484	+
1	765601	765752	+
1	766381	767141	+
1	767152	767296	-
1	773415	773498	+
1	773692	774095	+
1	774154	774223	+
1	774154	774230	+
1	774154	774246	+
1	774540	774651	+
1	774701	774784	+
1	774880	774967	+
1	775048	775121	+
1	775650	775807	+
1	776356	776481	+
1	776763	777154	+
1	777238	777335	+
1	777740	777871	+
1	778066	778152	+
1	778334	778485	+
1	778611	778806	+
1	778897	779001	+
1	779081	779173	+
1	779251	779537	+
1	779647	779743	+
1	780837	781080	+
1	781178	782925	+
1	783176	783317	+
1	783597	783680	+
1	783843	783942	+
1	784027	784132	+
1	792462	792753	-
1	793732	793828	-
1	793931	794021	-
1	794181	794327	-
1	794199	794327	-
1	794411	794541	-
1	794651	794898	-
1	794970	795101	-
1	795857	795987	-
1	796019	796535	-
1	796629	796775	-
1	796893	797040	-
1	797128	797312	-
1	797412	797545	-
1	797601	797727	-
1	797790	798000	-
1	799432	799640	+
1	799718	799826	+
1	799911	799998	+
1	800113	800381	+
1	800466	800628	+
1	800701	800971	+
1	801040	801184	+
1	801273	801355	+
1	801430	801516	+
1	801890	802011	+
1	802059	802162	+
1	802224	802319	+
1	803118	803200	+
1	803118	803542	+
1	803118	803564	+
1	803688	803834	+
1	803958	804246	+
1	804368	804738	+
1	804853	804960	+
1	805071	805166	+
1	805351	805457	+
1	805653	805859	+
1	806088	806195	+
1	806410	806660	+
1	807511	807591	+
1	807511	807950	+
1	807632	807950	+
1	808018	808228	+
1	808395	808531	+
1	808823	808912	+
1	808823	808978	+
1	809215	809408	+
1	809583	809671	+
1	809789	809910	+
1	810091	810187	+
1	810235	810379	+
1	811989	812029	-
1	813582	813928	+
1	813605	813928	+
1	817097	817174	+
1	818281	818919	-
1	819079	819294	-
1	819784	819896	+
1	820078	820158	+
1	820502	820594	+
1	820667	820737	+
1	824814	824890	+
1	824993	825101	+
1	825148	825252	+
1	825343	825421	+
1	825488	825586	+
1	825656	825744	+
1	826738	827178	+
1	829183	829720	+
1	831314	831419	+
1	832641	832752	+
1	832936	833083	+
1	833368	833453	+
1	833571	833693	+
1	833957	834253	+
1	834420	834513	+
1	836329	836768	+
1	837234	837470	+
1	837909	838068	+
1	838315	838399	+
1	839228	839311	+
1	839470	839677	+
1	839806	839919	+
1	840412	840507	+
1	841747	841999	+
1	843147	843230	-
1	843553	843676	-
1	845034	845113	-
1	845436	845951	-
1	848228	848366	+
1	848498	848641	+
1	848714	848807	+
1	848880	848997	+
1	849071	849178	+
1	854707	854802	-
1	854934	855030	-
1	855167	855254	-
1	855331	855404	-
1	855602	855687	-
1	855787	855858	-
1	855944	856055	-
1	856295	856369	-
1	856445	856539	-
1	856652	856758	-
1	856841	857012	-
1	857094	857278	-
1	857438	857546	-
1	857629	857703	-
1	857800	857970	-
1	858041	858119	-
1	858217	858598	-
1	858694	858776	-
1	858851	859000	-
1	859080	859231	-
1	859293	859397	-
1	861279	861367	-
